t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
15315,8,4,4,0,0,0,8,4,4,0.018513689700130377,0.018067001192238658,0.0004466885078917189,0.01788491446345256,0.017291066282420747,0.0005938481810318121,0.15011037527593818,42.7956717411126,0.013407437885118098
15316,7,0,7,0,0,0,7,0,7,0.018513689700130377,0.018066172761871075,0.0004475169382593021,0.017912772585669777,0.01728419588755339,0.0006285766981163864,0.15011037527593818,42.7985662742843,0.013807974986931787
15317,14,6,8,0,0,0,14,6,8,0.018510793617686934,0.018065226077330694,0.0004455675403562398,0.0178779634667703,0.017279046673286988,0.0005989167934833117,0.15011037527593818,42.80211233567728,0.014194964538534567
15318,12,1,11,0,0,0,12,1,11,0.018510311025366946,0.018063924548074404,0.0004463864772925423,0.0178779634667703,0.01727561556791104,0.0006023478988592609,0.15011037527593818,42.80632178757665,0.014572386726066991
15319,14,2,12,0,0,0,14,2,12,0.018509345916212623,0.01806250491184869,0.00044684100436393273,0.017891870867366776,0.01727218582489577,0.0006196850424710076,0.15011037527593818,42.811150134834435,0.0149347395895106
15320,17,3,14,0,0,0,17,3,14,0.018507898441165738,0.01806084895158016,0.0004470494895855784,0.017891870867366776,0.01726875744342993,0.0006231134239368455,0.15011037527593818,42.81656736830273,0.015283088018216328
15321,19,5,14,0,0,0,19,5,14,0.01850548648578205,0.018059193294918806,0.00044629319086324573,0.01785714285714285,0.017154189390183438,0.0007029534669594113,0.15011037527593818,42.82255638250575,0.01561836118859304
15322,17,6,11,0,0,0,17,6,11,0.018502592969014672,0.01805789263476308,0.00044470033425159095,0.017829457364341078,0.017053341265119964,0.0007761160992211143,0.15011037527593818,42.82909584724395,0.01593991327788704
15323,19,5,14,0,0,0,19,5,14,0.01850018239616447,0.018056237520049756,0.0004439448761147137,0.017808749516066584,0.017041513920538983,0.000767235595527601,0.15011037527593818,42.83615986583414,0.01624707721782035
15324,11,3,8,1,1,0,10,2,8,0.018524790912170085,0.01805529187642796,0.00046949903574212623,0.018202943454686284,0.0170364500792393,0.0011664933754469836,0.15011037527593818,42.84372113256135,0.016539488898751207
15325,17,4,13,1,0,1,16,4,12,0.018522860492379837,0.01806030137596062,0.0004625591164192158,0.01818885448916408,0.01713549920760697,0.0010533552815571133,0.15011037527593818,42.85175852822722,0.01681749845991278
15326,9,4,5,1,1,0,8,3,5,0.01854697960353226,0.01805971028532902,0.00048726931820324004,0.018554310011596437,0.017137196631996036,0.0014171133796004008,0.15011037527593818,42.86025269060545,0.01708105740578545
15327,7,4,3,0,0,0,7,4,3,0.0185450472742427,0.018059355649521516,0.0004856916247211844,0.01853997682502896,0.017145688800792862,0.0013942880242360997,0.15011037527593818,42.86914225900538,0.017326077303916117
15328,10,2,8,1,0,1,9,2,7,0.018544081260580804,0.018064955295780918,0.0004791259647998862,0.018532818532818525,0.01715759198651195,0.0013752265463065766,0.15011037527593818,42.87842155448063,0.017557523831150633
15329,21,5,16,1,0,1,20,5,15,0.018541666666666668,0.018069608240945563,0.0004720584257211051,0.018511376783648278,0.017251635930993454,0.001259740852654824,0.15011037527593818,42.888064993448275,0.01777337826160965
15330,5,2,3,0,0,0,5,2,3,0.018540701005155983,0.018069253473472033,0.0004714475316839502,0.01849710982658959,0.01725848046022614,0.001238629366363448,0.15011037527593818,42.89802808510354,0.0179717252173873
15331,18,3,15,2,0,2,16,3,13,0.01853925270147116,0.01808056747984504,0.0004586852216261206,0.01848286484405082,0.01745166088249876,0.0010312039615520616,0.15011037527593818,42.908308055529815,0.018156273852186943
15332,12,2,10,0,0,0,12,2,10,0.018538287291379175,0.01807938439794276,0.00045890289343641574,0.01848286484405082,0.0173507832639302,0.0011320815801206217,0.15011037527593818,42.918866976593,0.018323629755813812
15333,7,4,3,0,0,0,7,4,3,0.01853635677279946,0.018079029503562806,0.00045732726923665423,0.018468641785302033,0.017362833614445874,0.0011058081708561589,0.15011037527593818,42.92967362339113,0.018474284905406695
15334,9,2,7,2,0,2,7,2,5,0.018535391664280323,0.018091287393022588,0.00044410427125773574,0.01807692307692307,0.01746898263027295,0.0006079404466501209,0.15011037527593818,42.940706783421845,0.018609050432121157
15335,11,0,11,0,0,0,11,0,11,0.018535391664280323,0.01808998541024685,0.0004454062540334737,0.01809083910700538,0.017465515530415796,0.0006253235765895857,0.15011037527593818,42.95193209877236,0.018726606231323127
15336,10,2,8,0,0,0,10,2,8,0.018534426656254068,0.018089038631382684,0.00044538802487138415,0.018097805159799762,0.017470716696446294,0.000627088463353468,0.15011037527593818,42.96332466102798,0.018827736345028746
15337,11,1,10,0,0,0,11,1,10,0.018533944189920867,0.01808785529715762,0.000446088892763246,0.01809083910700538,0.01746898263027295,0.0006218564767324318,0.15011037527593818,42.974844874878606,0.018911003115957538
15338,16,5,11,0,0,0,16,5,11,0.018531532234975664,0.018086553808315236,0.00044497842666042786,0.018069973087274118,0.01746204980652842,0.0006079232807456973,0.15011037527593818,42.98644791692596,0.01897585680576989
15339,12,2,10,0,0,0,12,2,10,0.01853056762876402,0.018085370799157542,0.00044519682960647913,0.017705927636643568,0.017366279646720252,0.0003396479899233154,0.15011037527593818,42.998122823116475,0.01902537948168026
15340,14,3,11,0,0,0,14,3,11,0.018529120907718733,0.01808406966781559,0.00044505123990314435,0.017712745475548703,0.0173697270471464,0.0003430184284023037,0.15011037527593818,43.00987856796279,0.01906137870421806
15341,9,2,7,0,0,0,9,2,7,0.018528156552513792,0.018083241772615496,0.00044491477989829636,0.017726396917148356,0.017378351539225418,0.0003480453779229377,0.15011037527593818,43.02166266303935,0.019078138701674918
15342,11,1,10,0,0,0,11,1,10,0.01852767441255302,0.01808205919667264,0.00044561521588037944,0.01773323053199691,0.017273900526159035,0.00045933000583787617,0.15011037527593818,43.033432507296055,0.019076560311015293
15343,13,4,9,0,0,0,13,4,9,0.018525746103608878,0.01808099501056087,0.000444751093048007,0.017740069417662933,0.01727218582489577,0.000467883592767164,0.15011037527593818,43.045172191265664,0.01905911372675844
15344,21,7,14,0,0,0,21,7,14,0.018522372528616025,0.01807933985889615,0.00044303266971987623,0.01773323053199691,0.01727047146401985,0.00046275906797706157,0.15011037527593818,43.0568458088318,0.019023960348728188
15345,8,2,6,0,0,0,8,2,6,0.01852140887570886,0.018078630600942835,0.00044277827476602374,0.01773323053199691,0.017279046673286988,0.000454183858709923,0.15011037527593818,43.06842035458256,0.018971393718005998
15346,11,2,9,0,0,0,11,2,9,0.01852044532306732,0.01807756681834824,0.00044287850471907975,0.017740069417662933,0.017195109830036772,0.0005449595876261606,0.15011037527593818,43.079876378839224,0.018902707004469416
15347,16,2,14,0,0,0,16,2,14,0.018519481870675755,0.01807591229423532,0.0004435695764404349,0.017726396917148356,0.017188276204669645,0.000538120712478711,0.15011037527593818,43.09118123332481,0.018816729634825308
15348,12,6,6,0,0,0,12,6,6,0.018516592114844483,0.018075203305180032,0.00044138880966445096,0.01769911504424778,0.017188276204669645,0.0005108388395781358,0.15011037527593818,43.10230464677589,0.01871374544602318
15349,12,1,11,0,0,0,12,1,11,0.018516110576547992,0.01807390363635175,0.00044220694019624085,0.017705927636643568,0.017087224319491355,0.0006187033171522124,0.15011037527593818,43.1132142929507,0.01859364079170608
15350,10,3,7,0,0,0,10,3,7,0.018514666111920118,0.018073076671677887,0.00044158944024223074,0.017327685791297644,0.017100815271425727,0.0002268705198719169,0.15011037527593818,43.1238832693491,0.018457007110510827
15351,14,3,11,1,0,1,13,3,10,0.018513221872643596,0.018078313213639126,0.00043490865900447026,0.017334360554699533,0.01720023861602704,0.00013412193867249136,0.15011037527593818,43.13428992424743,0.01830443270127161
15352,18,3,15,0,0,0,18,3,15,0.018511777858665698,0.01807654101531866,0.0004352368433470366,0.017327685791297644,0.017195109830036772,0.00013257596126087234,0.15011037527593818,43.14440664081873,0.01813548012990265
15353,11,1,10,0,0,0,11,1,10,0.018511296570730314,0.01807535974278881,0.0004359368279415049,0.017361111111111105,0.01709911522020081,0.00026199589091029443,0.15011037527593818,43.154214337017734,0.017951066695189585
15354,11,2,9,0,0,0,11,2,9,0.018510334069933704,0.018074296729506324,0.00043603734042738096,0.017361111111111105,0.017009847806624886,0.00035126330448621845,0.15011037527593818,43.163679711169934,0.017750015512739897
15355,12,3,9,0,0,0,12,3,9,0.018508890506394926,0.01807323384124827,0.00043565666514665605,0.017347725520431758,0.017003082430148152,0.0003446430902836056,0.15011037527593818,43.1727641907047,0.01753198981129211
15356,14,0,14,0,0,0,14,0,14,0.018508890506394926,0.018071580707966915,0.0004373097984280115,0.017347725520431758,0.017001391926824417,0.0003463335936073411,0.15011037527593818,43.18145229772896,0.017299291065088075
15357,17,3,14,0,0,0,17,3,14,0.018507447167996672,0.018069927877077455,0.0004375192909192166,0.017334360554699533,0.016992944449965217,0.0003414161047343156,0.15011037527593818,43.18970089726142,0.017049534479146974
15358,17,6,11,0,0,0,17,6,11,0.018504561166411103,0.01806862943631886,0.0004359317300922441,0.0173076923076923,0.01698787999205245,0.00031981231563985024,0.15011037527593818,43.197497634910015,0.016785756614205973
15359,14,1,13,0,0,0,14,1,13,0.018504080253651436,0.01806709515598056,0.0004369850976708757,0.01732101616628175,0.01678752359193404,0.0005334925743477117,0.15011037527593818,43.20481088433657,0.01650637253245701
15360,7,0,7,0,0,0,7,0,7,0.018504080253651436,0.018066269112950107,0.0004378111407013288,0.017361111111111105,0.016792527821939584,0.000568583289171521,0.15011037527593818,43.21163161732145,0.016213684652090568
15361,12,0,12,0,0,0,12,0,12,0.018504080253651436,0.01806485321490383,0.0004392270387476062,0.017387944358578048,0.016784189095242822,0.0006037552633352261,0.15011037527593818,43.21792127534014,0.015905180931719134
15362,14,2,12,0,0,0,14,2,12,0.018503118503118504,0.018063437538775005,0.00043968096434349874,0.01739466563587166,0.0166832174776564,0.0007114481582152603,0.15011037527593818,43.22365634220652,0.01558248605910934
15363,9,2,7,0,0,0,9,2,7,0.018502156852554442,0.01806261183016182,0.000439545022392622,0.017387944358578048,0.016688189132810168,0.0006997552257678799,0.15011037527593818,43.228826255969445,0.015247042864942007
15364,11,3,8,1,0,1,10,3,7,0.01850071456411589,0.018068198142900053,0.00043251642121583736,0.017381228273464652,0.016792527821939584,0.0005887004515250684,0.15011037527593818,43.233395446462175,0.014896790307332783
15365,13,1,12,0,0,0,13,1,12,0.018500233851270594,0.018066782454261722,0.0004334513970088716,0.017414860681114544,0.016691505216095377,0.0007233554650191674,0.15011037527593818,43.23732032821732,0.014531249944589555
15366,14,4,10,0,0,0,14,4,10,0.01849831124967524,0.018065602883184036,0.00043270836649120237,0.017408123791102507,0.016686531585220498,0.0007215922058820094,0.15011037527593818,43.24059660163693,0.014154332803022507
15367,11,3,8,0,0,0,11,3,8,0.018496869560699347,0.01806465933721568,0.0004322102234836679,0.017387944358578048,0.016597097992446828,0.0007908463661312204,0.15011037527593818,43.24319356418478,0.01376387928393961
15368,11,2,9,0,0,0,11,2,9,0.01849590855955319,0.01806359796580516,0.00043231059374803163,0.01739466563587166,0.01659874763939966,0.0007959179964720023,0.15011037527593818,43.24509857597229,0.013361855346622325
15369,12,2,10,0,0,0,12,2,10,0.018494947658259084,0.018062418810504535,0.0004325288477545486,0.017381228273464652,0.01659874763939966,0.0007824806340649935,0.15011037527593818,43.24629381399167,0.012948084731810415
15370,8,1,7,0,0,0,8,1,7,0.01849446724505169,0.01806159349338764,0.00043287375166405073,0.017387944358578048,0.016600397614314113,0.0007875467442639353,0.15011037527593818,43.24675379353707,0.012522170499496155
15371,9,1,8,0,0,0,9,1,8,0.018493986856801474,0.018060650366173648,0.000433336490627826,0.017421602787456438,0.016602047917287997,0.0008195548701684409,0.15011037527593818,43.24647931302205,0.012086867168914528
15372,19,2,17,0,0,0,19,2,17,0.0184930261551648,0.018058646547842033,0.0004343796073227671,0.017421602787456438,0.01649279682066567,0.0009288059667907668,0.15011037527593818,43.24544864909761,0.011640419991005145
15373,18,3,15,1,0,1,17,3,14,0.018491585289840018,0.018063404638536132,0.00042818065130388605,0.017421602787456438,0.016575682382133992,0.0008459204053224458,0.15011037527593818,43.243640750427346,0.011183228933781375
15374,19,4,15,0,0,0,19,4,15,0.018489664485301757,0.018061636640065774,0.00042802784523598286,0.017401392111368902,0.01656253099276009,0.0008388611186088135,0.15011037527593818,43.24102670914413,0.010714912199541057
15375,13,1,12,0,0,0,13,1,12,0.018489184346516398,0.018060222490457703,0.0004289618560586947,0.017414860681114544,0.0164584572674995,0.000956403413615043,0.15011037527593818,43.23759758769011,0.010237671757281065
15376,14,2,12,0,0,0,14,2,12,0.018488224143751137,0.01805880856227614,0.0004294155814749956,0.017408123791102507,0.01635606661379857,0.0010520571773039375,0.15011037527593818,43.233344442809894,0.009751868122699438
15377,13,1,12,0,0,0,13,1,12,0.018487744079767346,0.018057394855469082,0.000430349224298264,0.017414860681114544,0.01625210583688435,0.0011627548442301947,0.15011037527593818,43.22822743289236,0.009255008307030755
15378,20,4,16,0,0,0,20,4,16,0.018485824073112472,0.018055510257330157,0.00043031381578231484,0.017408123791102507,0.016242448251956025,0.0011656755391464824,0.15011037527593818,43.2222538079463,0.008751825780680358
15379,11,1,10,0,0,0,11,1,10,0.01848534413375912,0.018054332583243647,0.000431011550515472,0.017428350116188995,0.016247275609272832,0.0011810745069161625,0.15011037527593818,43.215381705094345,0.008238154627717901
15380,7,2,5,0,0,0,7,2,5,0.01848438432981126,0.018053743803809027,0.0004306405260022343,0.017428350116188995,0.01616582366359218,0.0012625264525968141,0.15011037527593818,43.20763124215334,0.007720119016156632
15381,17,2,15,1,1,0,16,1,15,0.018509384491576023,0.01805197769589461,0.0004574067956814136,0.017808749516066584,0.01605390942423942,0.0017548400918271645,0.15011037527593818,43.198979538667906,0.007194131275459462
15382,10,4,6,0,0,0,10,4,6,0.018507462686567163,0.018051271349476004,0.0004561913370911587,0.017781213761113253,0.01606027560226033,0.0017209381588529221,0.15011037527593818,43.18941892973852,0.006661997126916066
15383,10,2,8,0,0,0,10,2,8,0.018506501933708827,0.018050329640232413,0.0004561722934764145,0.01778808971384377,0.015964303420922157,0.0018237862929216114,0.15011037527593818,43.178943206647695,0.006124253835253827
15384,13,1,12,0,0,0,13,1,12,0.018506021594684386,0.018048917260581242,0.0004571043341031443,0.017801857585139313,0.015961138098542677,0.0018407194865966356,0.15011037527593818,43.16755220284929,0.005581867853884999
15385,19,3,16,0,0,0,19,3,16,0.018504580727206666,0.018047034431498857,0.0004575462957078086,0.01779497098646034,0.015956392467789886,0.0018385785186704542,0.15011037527593818,43.15523999350237,0.005034717406302911
15386,14,4,10,0,0,0,14,4,10,0.018502659919553653,0.0180458578627915,0.0004568020567621532,0.017774343122102004,0.015858856179998014,0.0019154869421039895,0.15011037527593818,43.14198697506724,0.0044819508345335865
15387,14,0,14,2,0,2,12,0,12,0.018502659919553653,0.018057248648965782,0.0004454112705878713,0.01778808971384377,0.015946909667194926,0.0018411800466488423,0.15011037527593818,43.12778083303309,0.003924660685850682
15388,13,4,9,0,0,0,13,4,9,0.0185007395106256,0.01805618929665602,0.00044455021396958005,0.017767477790652755,0.015946909667194926,0.0018205681234578289,0.15011037527593818,43.11263736327866,0.003365870754316655
15389,11,3,8,0,0,0,11,3,8,0.018499299465518135,0.018055247754500774,0.00044405171101736043,0.017760617760617756,0.015957974031123003,0.0018026437294947524,0.15011037527593818,43.096540612785034,0.0028030662350433046
15390,9,1,8,0,0,0,9,1,8,0.01849881950029837,0.01805430631053407,0.00044451318976429857,0.017760617760617756,0.015956392467789886,0.0018042252928278692,0.15011037527593818,43.07948272225325,0.002237422229016525
15391,12,1,11,0,0,0,12,1,11,0.018498339559983396,0.018053011985375105,0.00044532757460829034,0.017767477790652755,0.015855713011594486,0.0019117647790582691,0.15011037527593818,43.06146432557872,0.0016701530610531905
15392,13,4,9,0,0,0,13,4,9,0.018496420047732696,0.018051953130091367,0.0004444669176413285,0.017767477790652755,0.01586200059482502,0.0019054771958277351,0.15011037527593818,43.04249653320331,0.0011026585681885724
15393,13,3,10,0,0,0,13,3,10,0.018494980674950066,0.01805077676988844,0.000444203905061627,0.017760617760617756,0.015860428231562248,0.0019001895290555078,0.15011037527593818,43.022579847451496,0.0005343878773600048
15394,16,4,12,0,0,0,16,4,12,0.018493061859680974,0.018049365340005733,0.0004436965196752407,0.017753763025858734,0.01585728444003964,0.0018964785858190947,0.15011037527593818,43.00208455465818,0.0001881357982152208
15395,8,2,6,0,0,0,8,2,6,0.018492102601343464,0.01804865970783325,0.00044344289351021596,0.017760617760617756,0.01585728444003964,0.0019033333205781162,0.15011037527593818,42.982580287778504,0.0007587432152800162
15396,12,5,7,0,0,0,12,5,7,0.018489704890825166,0.018047836540027756,0.00044186835079741,0.01773323053199691,0.01587144132526535,0.0018617892067315615,0.15011037527593818,42.96404229738934,0.0013265884677093685
15397,11,2,9,0,0,0,11,2,9,0.018488745980707395,0.01804677829174539,0.0004419676889620035,0.017740069417662933,0.015880893300248135,0.0018591761174147972,0.15011037527593818,42.94648245601063,0.0018946300123417635
15398,16,5,11,0,0,0,16,5,11,0.01848634914050144,0.018045485045700027,0.0004408640948014124,0.017712745475548703,0.015880893300248135,0.0018318521753005676,0.15011037527593818,42.92991631208699,0.0024627782971219504
15399,12,4,8,1,0,1,11,4,7,0.01848443211572862,0.01805105889556964,0.00043337322015897864,0.01769911504424778,0.015996025832091403,0.0017030892121563772,0.15011037527593818,42.91434162181751,0.0030289573869422075
15400,16,1,15,0,0,0,16,1,15,0.018483952921657075,0.018049295224199475,0.0004346576974576001,0.017705927636643568,0.01598649587925727,0.0017194317573862965,0.15011037527593818,42.89973807747208,0.003591066993659476
15401,12,3,9,1,0,1,11,3,8,0.018482515488503513,0.01805475044452984,0.000427765043973672,0.017712745475548703,0.01609058402860548,0.0016221614469432225,0.15011037527593818,42.88609931419595,0.00414997159723228
15402,14,3,11,0,0,0,14,3,11,0.018481078278900984,0.01805345698952743,0.00042762128937355245,0.017726396917148356,0.01609218237806695,0.0016342145390814064,0.15011037527593818,42.873421368634574,0.0047054700716617865
15403,19,4,15,3,0,3,16,4,12,0.018479162347086877,0.018071229950702986,0.00040793239638389073,0.017712745475548703,0.01638855780691299,0.0013241876686357137,0.15011037527593818,42.86167870004828,0.005255143910197614
15404,12,2,10,0,0,0,12,2,10,0.018478204530140464,0.018070053200841315,0.0004081513292991494,0.017705927636643568,0.016383675901102172,0.0013222517355413951,0.15011037527593818,42.85086154671682,0.005800035687054701
15405,13,4,9,0,0,0,13,4,9,0.018476289194091732,0.018068994256989934,0.00040729493710179795,0.017705927636643568,0.01629085129631469,0.0014150763403288774,0.15011037527593818,42.84098653262396,0.006342174336469774
15406,16,2,14,0,0,0,16,2,14,0.01847533167495854,0.01806734725766967,0.00040798441728887025,0.017712745475548703,0.016284380895640948,0.0014283645799077552,0.15011037527593818,42.83205581123464,0.006879810932061432
15407,13,2,11,0,0,0,13,2,11,0.018474374255065554,0.01806605339739458,0.00040832085767097265,0.017726396917148356,0.01629894653150467,0.0014274503856436874,0.15011037527593818,42.82404311821669,0.007409908733097126
15408,11,3,8,0,0,0,11,3,8,0.018472938311267714,0.01806511252449369,0.00040782578677402495,0.017719568567026188,0.016300566544081102,0.0014190020229450859,0.15011037527593818,42.816917897274486,0.007931668191916196
15409,17,5,12,1,0,1,16,5,11,0.018470545567587173,0.018070210840824615,0.0004003347267625586,0.017685505574778927,0.016395071542130362,0.0012904340326485644,0.15011037527593818,42.810670116522445,0.008446592370534599
15410,15,5,10,0,0,0,15,5,10,0.018468153443676017,0.018069034647504117,0.00039911879617189963,0.017658349328214966,0.016396700785054157,0.0012616485431608086,0.15011037527593818,42.80530053283992,0.00895528918490058
15411,14,5,9,0,0,0,14,5,9,0.018465761939293484,0.01806797620442327,0.0003977857348702145,0.017261219792865358,0.016398330351818723,0.0008628894410466353,0.15011037527593818,42.8007776810661,0.009454390272314525
15412,23,4,19,0,0,0,23,4,19,0.018463849181686347,0.018065742120642193,0.0003981070610441541,0.01724137931034482,0.016289233214143817,0.000952146096201003,0.15011037527593818,42.79706809206171,0.009943329797186902
15413,16,4,12,0,0,0,16,4,12,0.018461936820300364,0.018064331404996324,0.00039760541530403995,0.017234775947912673,0.01627791563275434,0.0009568603151583338,0.15011037527593818,42.79418638510116,0.010426186406725886
15414,12,4,8,0,0,0,12,4,8,0.018460024855012427,0.01806339105029249,0.0003966338047199369,0.017234775947912673,0.01617866004962779,0.0010561158982848838,0.15011037527593818,42.79211396642604,0.010899519789017693
15415,15,3,12,0,0,0,15,3,12,0.018458591140911796,0.01806198070178863,0.000396610439123167,0.017214996174445288,0.016167427097798052,0.0010475690766472354,0.15011037527593818,42.79082774372578,0.011362553898109083
15416,12,2,10,0,0,0,12,2,10,0.01845763545522794,0.01806080557959181,0.0003968298756361274,0.017201834862385315,0.016159413105977988,0.0010424217564073274,0.15011037527593818,42.79031551809101,0.011815945038798114
15417,17,7,10,1,0,1,16,7,9,0.018454291334506677,0.018066136240916512,0.00038815509359016453,0.017169019458222048,0.01626177491323748,0.0009072445449845694,0.15011037527593818,42.7905540102287,0.01225832310477693
15418,13,1,12,0,0,0,13,1,12,0.018453813701891968,0.018064725971702715,0.0003890877301892526,0.017182130584192434,0.0162504954419342,0.0009316351422582331,0.15011037527593818,42.791517801327785,0.012689153338159788
15419,16,3,13,0,0,0,16,3,13,0.018452380952380953,0.01806319842849523,0.00038918252388572133,0.017175572519083963,0.01625210583688435,0.000923466682199614,0.15011037527593818,42.79321113507225,0.013110853818325215
15420,19,3,16,0,0,0,19,3,16,0.018450948425329298,0.018061318729919222,0.0003896296954100757,0.017182130584192434,0.016242448251956025,0.0009396823322364092,0.15011037527593818,42.79560618081399,0.013520136225020908
15421,16,3,13,0,0,0,16,3,13,0.018449516120685194,0.01805979176286199,0.00038972435782320264,0.017175572519083963,0.016232802137978817,0.0009427703811051465,0.15011037527593818,42.79869206466992,0.013918259556253768
15422,11,4,7,0,0,0,11,4,7,0.018447606727037515,0.018058969656769026,0.00038863707026848965,0.017155928326343876,0.016232802137978817,0.0009231261883650595,0.15011037527593818,42.80243050823838,0.014302385234362076
15423,8,1,7,0,0,0,8,1,7,0.018447129440376703,0.018058147625519407,0.00038898181485729627,0.017155928326343876,0.01623923160708981,0.0009166967192540676,0.15011037527593818,42.806789052870904,0.014672759170519526
15424,7,1,6,0,0,0,7,1,6,0.0184466521784125,0.018057443086866902,0.00038920909154559896,0.017155928326343876,0.016244057052297936,0.0009118712740459403,0.15011037527593818,42.81175435016905,0.015030867845032398
15425,13,3,10,1,0,1,12,3,9,0.018445220540680377,0.018062771055352186,0.0003824494853281908,0.017155928326343876,0.01633501633501633,0.0008209119913275449,0.15011037527593818,42.81730367210521,0.015375570622624532
15426,9,3,6,0,0,0,9,3,6,0.01844378912514874,0.0180620664096279,0.0003817227155208415,0.017149390243902433,0.01633986928104575,0.0008095209628566843,0.15011037527593818,42.82340980875639,0.01570619012346675
15427,12,0,12,0,0,0,12,0,12,0.01844378912514874,0.01806065728309983,0.0003831318420489116,0.017169019458222048,0.016326934494359784,0.0008420849638622642,0.15011037527593818,42.830055642251644,0.016023408630821686
15428,12,0,12,0,0,0,12,0,12,0.01844378912514874,0.018059248376422865,0.0003845407487258756,0.017188693659281887,0.01632531908578213,0.0008633745734997582,0.15011037527593818,42.837199782990794,0.016324737720380355
15429,7,3,4,1,0,1,6,3,3,0.018442357931765862,0.018065279430023857,0.000377078501742005,0.017182130584192434,0.016435643564356433,0.0007464870198360014,0.15011037527593818,42.844830421222234,0.01661268497436134
15430,11,2,9,0,0,0,11,2,9,0.018441403926234383,0.018064222568902756,0.00037718135733162683,0.017201834862385315,0.016440526889174998,0.0007613079732103172,0.15011037527593818,42.85292479725525,0.01688601766574168
15431,10,1,9,0,0,0,10,1,9,0.018440926960480032,0.01806316583143212,0.000377761129047912,0.01720841300191204,0.016438898791839966,0.0007695142100720732,0.15011037527593818,42.86147434207976,0.017145841671606772
15432,14,3,11,1,1,0,13,2,11,0.018465358057258126,0.018061874431301184,0.00040348362595694215,0.01758409785932721,0.01645356328674794,0.0011305345725792712,0.15011037527593818,42.87044136251312,0.01738926435366019
15433,6,2,4,1,0,1,5,2,3,0.01846440301016318,0.018067904123121717,0.0003964988870414632,0.01758409785932721,0.01656417377504463,0.0010199240842825794,0.15011037527593818,42.87978964936022,0.017616237452345994
15434,10,2,8,0,0,0,10,2,8,0.018463448061855136,0.018066964749922015,0.00039648331193312125,0.017590822179732308,0.016572392577155898,0.0010184296025764102,0.15011037527593818,42.88950546181908,0.01782866758103108
15435,14,5,9,0,0,0,14,5,9,0.018461061123177164,0.01806590807182173,0.0003951530513554326,0.017577378677875424,0.016570748164318316,0.001006630513557108,0.15011037527593818,42.89954954048133,0.018024031111184405
15436,11,3,8,1,1,0,10,2,8,0.018485483078673183,0.018064968906159634,0.0004205141725135489,0.017945780832378765,0.01656910407778549,0.0013766767545932736,0.15011037527593818,42.9098976936742,0.018203573330216317
15437,9,2,7,0,0,0,9,2,7,0.018484527287298675,0.018064147216301916,0.00042038007099675853,0.017952635599694417,0.016578973493497465,0.0013736621061969517,0.15011037527593818,42.9205059841825,0.018365329007411835
15438,24,5,19,0,0,0,24,5,19,0.018482138241224216,0.018061917292011825,0.00042022094921239164,0.017959495605655323,0.01656417377504463,0.0013953218306106928,0.15011037527593818,42.93136537290808,0.01851240395421134
15439,17,5,12,0,0,0,17,5,12,0.01847974981261792,0.018060509202414133,0.0004192406102037881,0.017945780832378765,0.016554321966693097,0.0013914588656856672,0.15011037527593818,42.94244844559857,0.018642985356700205
15440,7,0,7,1,0,1,6,0,6,0.01847974981261792,0.018066184208816765,0.00041356560380115606,0.017973231357552574,0.016658403569657906,0.0013148277878946672,0.15011037527593818,42.95371112850877,0.018755430976996904
15441,19,3,16,1,0,1,18,3,15,0.018478317051739288,0.018070802208509255,0.0004075148432300321,0.017973231357552574,0.016643550624133144,0.001329680733419429,0.15011037527593818,42.96513356764282,0.018851895578719965
15442,11,4,7,1,1,0,10,3,7,0.018502248178200422,0.018069980578992836,0.0004322675992075864,0.018341612533435223,0.01664684898929845,0.0016947635441367723,0.15011037527593818,42.976709475963325,0.018933561412192126
15443,9,1,8,0,0,0,9,1,8,0.018501770071578078,0.018069041665313545,0.0004327284062645327,0.018341612533435223,0.016552681137872928,0.0017889313955622953,0.15011037527593818,42.988387382169485,0.01899618422855673
15444,10,2,8,0,0,0,10,2,8,0.018500813932456527,0.018068102849200834,0.0004327110832556928,0.018341612533435223,0.016554321966693097,0.0017872905667421259,0.15011037527593818,43.000138357900255,0.01904180157929156
15445,14,3,11,0,0,0,14,3,11,0.01849937990905333,0.01806681213632585,0.0004325677727274775,0.018362662586074975,0.016554321966693097,0.0018083406193818777,0.15011037527593818,43.011941847547035,0.019071152902652207
15446,8,1,7,0,0,0,8,1,7,0.01849890195065237,0.018065990869596274,0.00043291108105609696,0.017993874425727405,0.016557604600436246,0.0014362698252911588,0.15011037527593818,43.02374333095975,0.01908107083324881
15447,8,1,7,0,0,0,8,1,7,0.018498424016948276,0.01806516967752828,0.00043325433941999655,0.017617770968977396,0.0165592464055528,0.0010585245634245968,0.15011037527593818,43.03551980682195,0.019074462656655036
15448,8,3,5,1,1,0,7,2,5,0.018522824149422613,0.01806458315747096,0.0004582409919516549,0.017993874425727405,0.016567460317460314,0.0014264141082670906,0.15011037527593818,43.047240288195674,0.019050592253390678
