t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
7056,18,4,14,1,1,0,17,3,14,0.01806612884899443,0.018367173802386744,-0.0003010449533923133,0.023011707710940646,0.01669980119284294,0.006311906518097706,0.15016685205784205,41.39948661026748,0.017611283006053618
7057,7,1,6,0,0,0,7,1,6,0.018065102539339885,0.0183656157217588,-0.00030051318241891556,0.023030303030303022,0.01670312189302048,0.006327181137282544,0.15016685205784205,41.40994847143293,0.017812395936586522
7058,10,4,6,0,0,0,10,4,6,0.018060998466519,0.018364057905451255,-0.0003030594389322565,0.023002421307506044,0.016706443914081142,0.0062959773934249015,0.15016685205784205,41.420717267931536,0.017996757846109438
7059,14,4,10,0,0,0,14,4,10,0.018056896258020556,0.01836146213213468,-0.00030456587411412453,0.023002421307506044,0.01671309192200557,0.006289329385500475,0.15016685205784205,41.43175885362144,0.018164399036006945
7060,12,3,9,0,0,0,12,3,9,0.01805382082434427,0.018359126563493745,-0.00030530573914947304,0.02297460701330108,0.016709767256813206,0.0062648397564878736,0.15016685205784205,41.443065643943626,0.01831764964489591
7061,15,1,14,0,0,0,15,1,14,0.01805279591257451,0.018355494637482515,-0.0003026987249080057,0.02297460701330108,0.016701461377870562,0.006273145635430518,0.15016685205784205,41.45458486634197,0.018452209891386236
7062,9,2,7,0,0,0,9,2,7,0.018050746438099563,0.01835367921329264,-0.0003029327751930787,0.02297460701330108,0.016701461377870562,0.006273145635430518,0.15016685205784205,41.46629679779288,0.018571034551495412
7063,9,1,8,0,0,0,9,1,8,0.01804972187535475,0.018351604882459314,-0.0003018830071045628,0.022965350523771143,0.01670478273839117,0.0062605677853799745,0.15016685205784205,41.47819904015425,0.018675636471454943
7064,19,4,15,0,0,0,19,4,15,0.01804562478719782,0.018347716775660675,-0.0003020919884628541,0.022937625754527156,0.01668984700973574,0.006247778744791415,0.15016685205784205,41.49023648951552,0.0187610575878356
7065,16,2,14,0,0,0,16,2,14,0.018043576940535634,0.018344089362122774,-0.0003005124215871395,0.022919179734620015,0.016681560917485846,0.00623761881713417,0.15016685205784205,41.50237766259844,0.018829417334178086
7066,13,2,11,1,0,1,12,2,10,0.018041529558606603,0.018355359765051395,-0.00031383020644479287,0.022535211267605625,0.016777524074257914,0.00575768719334771,0.15016685205784205,41.514597689223045,0.018881274202191607
7067,14,2,12,1,0,1,13,2,11,0.018039482641252554,0.01836636738381614,-0.0003268847425635865,0.022132796780684097,0.016873449131513646,0.005259347649170451,0.15016685205784205,41.52689664610698,0.01891889734720865
7068,17,2,15,0,0,0,17,2,15,0.01803743618831537,0.01836247900523634,-0.00032504281692096945,0.02211499798954563,0.016861733782979563,0.005253264206566067,0.15016685205784205,41.5392262970843,0.01893778658549838
7069,17,6,11,0,0,0,17,6,11,0.01803129961442504,0.01835962857384776,-0.0003283289594227211,0.0216867469879518,0.016855046599246477,0.004831700388705323,0.15016685205784205,41.551542362956965,0.01893829214085138
7070,15,4,11,0,0,0,15,4,11,0.01802721088435374,0.018356779027274138,-0.00032956814292039657,0.021669341894060987,0.01686006148963602,0.004809280404424968,0.15016685205784205,41.56382085029968,0.018922289202321703
7071,11,1,10,0,0,0,11,1,10,0.018026188991553768,0.01835418929785703,-0.00032800030630326243,0.0216867469879518,0.016861733782979563,0.004825013204972237,0.15016685205784205,41.57602359329025,0.018888476183512807
7072,16,1,15,0,0,0,16,1,15,0.01802516721460152,0.018350306073514063,-0.0003251388589125444,0.021695460024106057,0.01686507936507936,0.0048303806590266965,0.15016685205784205,41.58814063628747,0.018839488000730084
7073,14,1,13,1,0,1,13,1,12,0.0180241455534773,0.018361044125735075,-0.00033689857225777456,0.021704180064308673,0.016967652311966657,0.004736527752342016,0.15016685205784205,41.6001578193477,0.018774972359137686
7074,14,3,11,0,0,0,14,3,11,0.018021081264875893,0.018358196328360735,-0.0003371150634848413,0.0216867469879518,0.016971020246129412,0.004715726741822388,0.15016685205784205,41.61201029176731,0.01869028525782164
7075,16,5,11,0,0,0,16,5,11,0.018015976431930203,0.01835534941423597,-0.0003393729823057655,0.02126805778491171,0.016959238321927996,0.004308819462983712,0.15016685205784205,41.62372063459531,0.01859358221557744
7076,18,4,14,1,0,1,17,4,13,0.018011894647408665,0.01836582237444853,-0.0003539277270398662,0.02125100240577385,0.017051650639436897,0.004199351766336953,0.15016685205784205,41.63520088738996,0.018474704631394168
7077,16,2,14,0,0,0,16,2,14,0.018009854448660587,0.01836219895435521,-0.00035234450569462256,0.021276595744680844,0.017051650639436897,0.004224945105243946,0.15016685205784205,41.646425918788466,0.01833955423729919
7078,10,2,8,0,0,0,10,2,8,0.01800781471204485,0.018360129070439206,-0.00035231435839435526,0.021285140562248988,0.016855046599246477,0.004430093963002511,0.15016685205784205,41.65739457684072,0.018190451023483222
7079,17,3,14,1,0,1,16,3,13,0.01800475597327596,0.018370595776453516,-0.00036583980317755546,0.021276595744680844,0.01685170499603489,0.004424890748645955,0.15016685205784205,41.66806223955919,0.01802348322080599
7080,18,5,13,0,0,0,18,5,13,0.017999660383766346,0.018367231956729957,-0.00036757157296361115,0.02125100240577385,0.01685838952796509,0.00439261287780876,0.15016685205784205,41.67840237028862,0.01784044896692169
7081,13,3,10,1,0,1,12,3,9,0.01799660441426146,0.018378728558150016,-0.0003821241438885549,0.02126805778491171,0.01696092045229121,0.0043071373326205,0.15016685205784205,41.688411387745305,0.01764361040128833
7082,12,3,9,0,0,0,12,3,9,0.017993549482261076,0.018376399352249526,-0.0003828498699884504,0.02125100240577385,0.01696092045229121,0.004290081953482641,0.15016685205784205,41.698051518995854,0.01742995144614146
7083,15,1,14,0,0,0,15,1,14,0.017992531402059524,0.018372777316307425,-0.0003802459142479009,0.02124248496993987,0.016959238321927996,0.004283246648011874,0.15016685205784205,41.70728183197418,0.017199339797886393
7084,14,2,12,0,0,0,14,2,12,0.01799049558723693,0.018369673850311793,-0.00037917826307486135,0.02084168336673346,0.016866752654033135,0.003974930712700324,0.15016685205784205,41.71607847417742,0.016953528790159118
7085,8,2,6,0,0,0,8,2,6,0.01798846023305804,0.018368122510450828,-0.00037966227739278866,0.02084168336673346,0.016876799364638137,0.003964884002095322,0.15016685205784205,41.72443886169173,0.01669467209382994
7086,10,2,8,1,1,0,9,1,8,0.018042986425339365,0.01836605446485117,-0.0003230680395118063,0.020833333333333325,0.016775858646019454,0.004057474687313871,0.15016685205784205,41.73233670303679,0.016420771412462665
7087,10,1,9,0,0,0,10,1,9,0.018041965952152027,0.01836372847011145,-0.0003217625179594216,0.020824989987985574,0.016772528781262404,0.00405246120672317,0.15016685205784205,41.739743151189046,0.01613179720229982
7088,14,1,13,0,0,0,14,1,13,0.018040945594389776,0.018360369739859588,-0.000319424145469812,0.020824989987985574,0.01676753646195059,0.0040574535260349855,0.15016685205784205,41.74662148817145,0.015827238775825404
7089,5,1,4,0,0,0,5,1,4,0.018039925352033026,0.018359336531562583,-0.0003194111795295565,0.020824989987985574,0.016774193548387092,0.0040507964395984815,0.15016685205784205,41.75293325564988,0.015507163673596478
7090,14,1,13,0,0,0,14,1,13,0.018038905225062202,0.01835597940754494,-0.0003170741824827378,0.020833333333333325,0.01676254711366792,0.004070786219665404,0.15016685205784205,41.75865284037533,0.015173000596844873
7091,14,2,12,0,0,0,14,2,12,0.018036865317200047,0.01835288161336596,-0.00031601629616591353,0.020824989987985574,0.016750916840122903,0.004074073147862671,0.15016685205784205,41.76378656889364,0.014827957390509097
7092,15,4,11,0,0,0,15,4,11,0.018032786885245903,0.018350042887073415,-0.00031725600182751224,0.02081665332265812,0.016747596868496677,0.0040690564541614425,0.15016685205784205,41.76832041176868,0.014470411470545374
7093,15,1,14,1,0,1,14,1,13,0.01803176756542875,0.01836048980050892,-0.00032872223508017065,0.020824989987985574,0.01683835182250396,0.003986638165481615,0.15016685205784205,41.77221529582102,0.014098315316683237
7094,10,3,7,0,0,0,10,3,7,0.018028710297275912,0.018358683122944138,-0.00032997282566822606,0.02081665332265812,0.016850034691247892,0.003966618631410228,0.15016685205784205,41.775447422997104,0.01371336329122948
7095,20,2,18,1,0,1,19,2,17,0.018026672694394213,0.01836809264152004,-0.0003414199471258282,0.02081665332265812,0.01694075688527838,0.0038758964373797403,0.15016685205784205,41.77801771035822,0.013318134096498737
7096,10,2,8,0,0,0,10,2,8,0.01802463555203978,0.018366027766848408,-0.0003413922148086286,0.020808323329331725,0.01695251313571924,0.003855810193612485,0.15016685205784205,41.77989885001176,0.012910315018369695
7097,17,2,15,0,0,0,17,2,15,0.018022598870056496,0.018362157377878306,-0.00033955850782180913,0.020799999999999992,0.016947472745292364,0.003852527254707628,0.15016685205784205,41.78105435806886,0.012489364855366333
7098,16,2,14,0,0,0,16,2,14,0.01802056264828833,0.018358546486311855,-0.0003379838380235256,0.020808323329331725,0.016950832672482152,0.003857490656849573,0.15016685205784205,41.781449597565434,0.012055771370316787
7099,19,4,15,1,0,1,18,4,14,0.018016491584773524,0.018368722615436466,-0.0003522310306629424,0.020799999999999992,0.017044891487464072,0.00375510851253592,0.15016685205784205,41.78107649675686,0.011612319604252502
7100,14,3,11,0,0,0,14,3,11,0.018013439494042577,0.018365885508080708,-0.0003524460140381311,0.02081665332265812,0.017038137691926695,0.003778515630731425,0.15016685205784205,41.779956932140735,0.01116211723843862
7101,13,2,11,0,0,0,13,2,11,0.01801140534131331,0.01836304927699003,-0.0003516439356767223,0.020833333333333325,0.017034762800831927,0.0037985705325013983,0.15016685205784205,41.77805404867721,0.01070007011590282
7102,11,3,8,0,0,0,11,3,8,0.018008354973467314,0.018360987113619137,-0.00035263214015182273,0.020833333333333325,0.016945793281141607,0.003887540052191718,0.15016685205784205,41.77533696502053,0.010227080143118485
7103,6,2,4,0,0,0,6,2,4,0.018006321968841724,0.01835995620560905,-0.00035363423676732647,0.020833333333333325,0.016955875061973224,0.0038774582713601013,0.15016685205784205,41.77179744729407,0.009745600613120364
7104,14,2,12,0,0,0,14,2,12,0.018004289423185462,0.018356864176046258,-0.00035257475286079587,0.0204326923076923,0.016848364717542117,0.003584327590150184,0.15016685205784205,41.767412641374065,0.009254642072959667
7105,13,2,11,1,0,1,12,2,10,0.018002257336343114,0.018368062863958465,-0.000365805527615351,0.020424509411293545,0.016853375632001583,0.0035711337792919615,0.15016685205784205,41.762182023714416,0.008756642357341351
7106,12,2,10,0,0,0,12,2,10,0.01800022570815935,0.018365485794458083,-0.0003652600862987347,0.020032051282051273,0.01676254711366792,0.003269504168383352,0.15016685205784205,41.756090844445225,0.008250661694235734
7107,19,5,14,2,1,1,17,4,13,0.018051559767586167,0.018375906521342703,-0.000324346753756536,0.020416333066453154,0.016848364717542117,0.0035679683489110367,0.15016685205784205,41.749136466005986,0.007738204333340707
7108,6,1,5,1,0,1,5,1,4,0.018050541516245487,0.018388644205683508,-0.0003381026894380204,0.020416333066453154,0.016955875061973224,0.00346045800447993,0.15016685205784205,41.741294019375616,0.007217600679357064
7109,11,2,9,0,0,0,11,2,9,0.01804850535815003,0.018386323156108438,-0.00033781779795840836,0.0204326923076923,0.01696260291637734,0.003470089391314962,0.15016685205784205,41.732560370242695,0.006691256272333287
7110,10,3,7,0,0,0,10,3,7,0.018045451982180116,0.018384518300378627,-0.00033906631819851166,0.020424509411293545,0.016971020246129412,0.003453489165164133,0.15016685205784205,41.72290265429783,0.0061568172759589495
7111,14,2,12,0,0,0,14,2,12,0.01804341697208909,0.018381425086228653,-0.00033800811413956314,0.020424509411293545,0.016959238321927996,0.0034652710893655486,0.15016685205784205,41.71233373973421,0.005618920255077911
7112,5,0,5,0,0,0,5,0,5,0.01804341697208909,0.018380136554180044,-0.0003367195820909545,0.02045728038507821,0.016959238321927996,0.003498042063150214,0.15016685205784205,41.70085164972752,0.005076599007893527
7113,20,2,18,0,0,0,20,2,18,0.018041382420928002,0.01837549933422104,-0.0003341169132930373,0.020481927710843367,0.01694075688527838,0.0035411708255649876,0.15016685205784205,41.688430238902114,0.0045280271339913775
7114,13,5,8,0,0,0,13,5,8,0.018036298049825275,0.018373439098566282,-0.0003371410487410069,0.02045728038507821,0.01694075688527838,0.0035165234997998306,0.15016685205784205,41.675087413112,0.003977697168907088
7115,16,5,11,0,0,0,16,5,11,0.01803121654364118,0.018370607028753993,-0.00033939048511281295,0.0204326923076923,0.016934046345811048,0.0034986459618812533,0.15016685205784205,41.66082613784187,0.00342464453757071
7116,8,0,8,0,0,0,8,0,8,0.01803121654364118,0.018368547889928824,-0.00033733134628764413,0.020449077786688044,0.01693069306930693,0.0035183847173811157,0.15016685205784205,41.64561109561513,0.00286574528104325
7117,17,4,13,0,0,0,17,4,13,0.01802715339980846,0.01836520277369195,-0.00033804937388349013,0.0204326923076923,0.01683168316831683,0.0036010091393754717,0.15016685205784205,41.62945002774528,0.0023054075920808203
7118,10,1,9,0,0,0,10,1,9,0.018026137899954935,0.018362887637616607,-0.0003367497376616721,0.020449077786688044,0.01683501683501683,0.003614060951671213,0.15016685205784205,41.61233066112638,0.0017422034447182537
7119,9,1,8,0,0,0,9,1,8,0.01802512251450459,0.018360830228845132,-0.00033570771434054264,0.020465489566613156,0.01683168316831683,0.0036338063982963263,0.15016685205784205,41.59426616065268,0.0011789139612956576
7120,17,4,13,0,0,0,17,4,13,0.018021062116348484,0.018357487922705314,-0.00033642580635682984,0.02045728038507821,0.01682835082161948,0.0036289295634587306,0.15016685205784205,41.575239409389226,0.0006131633322364855
7121,11,2,9,0,0,0,11,2,9,0.018019032603187116,0.018355174731182797,-0.0003361421279956811,0.020449077786688044,0.01682501979414093,0.003624057992547114,0.15016685205784205,41.55535896190495,0.00011097963698515299
7122,12,2,10,0,0,0,12,2,10,0.018017003547097572,0.018352605202004647,-0.00033560165490707436,0.020449077786688044,0.016816697991888414,0.0036323797947996304,0.15016685205784205,41.53644989879673,0.0006761992606168448
7123,11,0,11,0,0,0,11,0,11,0.018017003547097572,0.018349779550703337,-0.0003327760036057649,0.020481927710843367,0.016818361693707953,0.0036635660171354147,0.15016685205784205,41.51851414508839,0.0012411892713546882
7124,18,4,14,0,0,0,18,4,14,0.018012946805516464,0.018346184525392183,-0.0003332377198757182,0.02045728038507821,0.01681170886075949,0.0036455715243187206,0.15016685205784205,41.50156001745026,0.00180611343977969
7125,12,1,11,0,0,0,12,1,11,0.018011932905549928,0.01834336085070659,-0.00033142794515666346,0.020473705339221188,0.016818361693707953,0.003655343645513235,0.15016685205784205,41.4855923646366,0.0023702237027375924
7126,9,0,9,0,0,0,9,0,9,0.018011932905549928,0.018341051217840205,-0.00032911831229027674,0.020506634499396856,0.016712816455696198,0.0037938180437006586,0.15016685205784205,41.47058416773744,0.00293014340759455
7127,16,3,13,0,0,0,16,3,13,0.01800889189037087,0.018337716108096012,-0.00032882421772514187,0.020514883346741748,0.016706207987346774,0.003808675359394973,0.15016685205784205,41.456524753446296,0.0034869601787325625
7128,10,2,8,0,0,0,10,2,8,0.01800686511732598,0.018335664335664335,-0.0003287992183383555,0.02053140096618357,0.01670455668676485,0.00382684427941872,0.15016685205784205,41.4434237410985,0.0040421298068171446
7129,11,5,6,0,0,0,11,5,6,0.018001800180018002,0.018334125807624536,-0.0003323256276065341,0.020514883346741748,0.01661392405063291,0.003900959296108838,0.15016685205784205,41.431270654957764,0.004593371742289947
7130,9,0,9,0,0,0,9,0,9,0.018001800180018002,0.018331818499615467,-0.00033001831959746444,0.020539669754329432,0.016605713156073933,0.0039339565982554996,0.15016685205784205,41.42005810125844,0.005140553229372388
7131,9,3,6,0,0,0,9,3,6,0.017998762585072277,0.018330280616881755,-0.00033151803180947806,0.020514883346741748,0.01660407195097845,0.003910811395763297,0.15016685205784205,41.40979110712429,0.005684409447191193
7132,10,2,8,1,0,1,9,2,7,0.017996738091220967,0.01834221085154273,-0.00034547276032176333,0.020539669754329432,0.016608996539792385,0.003930673214537047,0.15016685205784205,41.400437316942146,0.006221068153635057
7133,13,0,13,0,0,0,13,0,13,0.017996738091220967,0.018338877861955215,-0.000342139770734249,0.020539669754329432,0.01660407195097845,0.003935597803350982,0.15016685205784205,41.39197589284311,0.006751187018811957
7134,11,2,9,1,0,1,10,2,8,0.017994714052747007,0.01835054716216405,-0.0003558331094170447,0.02055622732769044,0.016701255064729713,0.0038549722629607278,0.15016685205784205,41.38441415080516,0.007276968813031619
7135,11,0,11,0,0,0,11,0,11,0.017994714052747007,0.01834772644699701,-0.00035301239425000394,0.02055622732769044,0.016701255064729713,0.0038549722629607278,0.15016685205784205,41.37775981158932,0.007798052802131999
7136,12,2,10,0,0,0,12,2,10,0.017992690469496767,0.018345162912870954,-0.00035247244337418757,0.02057281161758773,0.016699604743083,0.0038732068745047296,0.15016685205784205,41.371955389760096,0.008308008088534146
7137,12,2,10,0,0,0,12,2,10,0.017990667341316692,0.01834260009499595,-0.00035193275367925714,0.020581113801452777,0.016694655734466064,0.0038864580669867137,0.15016685205784205,41.3669942160662,0.008811148831671393
7138,5,1,4,0,0,0,5,1,4,0.01798965594783,0.018341575168329002,-0.0003519192204990036,0.020581113801452777,0.016701255064729713,0.0038798587367230644,0.15016685205784205,41.36286658741131,0.009306811042071029
7139,10,1,9,0,0,0,10,1,9,0.01798864466805329,0.0183392695020602,-0.00035062483400690944,0.020597738287560573,0.016706207987346774,0.003891530300213799,0.15016685205784205,41.35958069132069,0.009796273997195714
7140,9,2,7,0,0,0,9,2,7,0.017986622449553145,0.018337476606798693,-0.0003508541572455476,0.020622725434694695,0.016709511568123392,0.003913213866571303,0.15016685205784205,41.357135059379374,0.010278273491086894
7141,16,2,14,1,0,1,15,2,13,0.0179846006856629,0.018347855227882036,-0.00036325454221913453,0.020622725434694695,0.01679344067964042,0.003829284755054275,0.15016685205784205,41.35550975671967,0.010750735711871934
7142,15,2,13,0,0,0,15,2,13,0.01798257937622928,0.018344525262114508,-0.0003619458858852287,0.020614389652384796,0.0167868075441888,0.003827582108195997,0.15016685205784205,41.354679516954135,0.011212809147053528
7143,12,3,9,1,0,1,11,3,8,0.01797954826384987,0.018356179681174794,-0.0003766314173249234,0.020589422688736366,0.01688221937012538,0.0037072033186109875,0.15016685205784205,41.35463121288623,0.011665266973697708
7144,8,4,4,0,0,0,8,4,4,0.017975508369846085,0.018355154797465176,-0.0003796464276190903,0.02056451612903225,0.016888888888888887,0.0036756272401433643,0.15016685205784205,41.355344143298105,0.012107065226124949
7145,15,3,12,0,0,0,15,3,12,0.017972479640550407,0.018352080832891395,-0.00037960119234098713,0.020547945205479444,0.016880552813425466,0.003667392392053978,0.15016685205784205,41.3567833487597,0.01253654858194011
7146,19,3,16,0,0,0,19,3,16,0.017969451931716084,0.018347983814706294,-0.0003785318829902101,0.020547945205479444,0.0167702476077735,0.0037776975977059438,0.15016685205784205,41.358957698624046,0.012957447685360047
7147,7,1,6,0,0,0,7,1,6,0.01796844292211803,0.018346447904458954,-0.0003780049823409251,0.02055622732769044,0.016775212157094925,0.0037810151705955156,0.15016685205784205,41.361837690588914,0.013365892552581391
7148,11,4,7,0,0,0,11,4,7,0.017964408016617077,0.0183446563341378,-0.0003802483175207247,0.02055622732769044,0.01678515007898894,0.0037710772487015015,0.15016685205784205,41.36539783315623,0.013761944505386392
7149,10,1,9,0,0,0,10,1,9,0.01796339957336926,0.018342353400658373,-0.00037895382728911353,0.02055622732769044,0.01679675921351645,0.0037594681141739916,0.15016685205784205,41.369619036809304,0.014145895514603178
7150,13,3,10,1,0,1,12,3,9,0.017960374922826514,0.018353741876098294,-0.0003933669532717801,0.020589422688736366,0.016898903053661426,0.0036905196350749403,0.15016685205784205,41.374472325425145,0.014516538972573911
7151,12,5,7,0,0,0,12,5,7,0.017955336101447648,0.018351950243344628,-0.00039661414189698027,0.020581113801452777,0.01690391459074733,0.0036771992107054487,0.15016685205784205,41.37993585424685,0.01487425314105738
7152,12,4,8,0,0,0,12,4,8,0.01795130707954673,0.01834990309131726,-0.00039859601177053006,0.0206060606060606,0.01690224374814668,0.003703816857913919,0.15016685205784205,41.38598617506207,0.015218617673764505
7153,10,1,9,0,0,0,10,1,9,0.017950300106579907,0.018347600591138498,-0.0003973004845585909,0.020614389652384796,0.01691060126582278,0.0037037883865620146,0.15016685205784205,41.3926044610444,0.015549798609690755
7154,11,2,9,0,0,0,11,2,9,0.01794828649952325,0.018345298668711228,-0.00039701216918797827,0.020597738287560573,0.01691060126582278,0.003687137021737792,0.15016685205784205,41.39975743787254,0.015866206884691116
7155,10,1,9,1,0,1,9,1,8,0.0179472798653954,0.01835693577163247,-0.00040965590623706985,0.020622725434694695,0.017011175946988425,0.00361154948770627,0.15016685205784205,41.40742225587467,0.01616856628748376
7156,9,3,6,0,0,0,9,3,6,0.0179442606403858,0.018355400696864112,-0.0004111400564783124,0.0206060606060606,0.01701285855588526,0.0035932020501753398,0.15016685205784205,41.4155736324284,0.016456421332212375
7157,9,2,7,1,1,0,8,1,7,0.017998317914213625,0.018353610100756722,-0.00035529218654309705,0.020639417239983804,0.01701285855588526,0.0036265586840985437,0.15016685205784205,41.42416079832328,0.016727192791859816
7158,15,4,11,0,0,0,15,4,11,0.017994282190705757,0.01835079701259614,-0.00035651482189038436,0.02064777327935222,0.01700613011666996,0.00364164316268226,0.15016685205784205,41.4331766026072,0.016984710020251422
7159,20,2,18,0,0,0,20,2,18,0.01799226500756684,0.01834619563703229,-0.0003539306294654508,0.020656136087484803,0.016992689191859315,0.0036634468956254877,0.15016685205784205,41.44261829151914,0.017229184160487937
7160,13,2,11,0,0,0,13,2,11,0.017990248276635094,0.018343384821092802,-0.0003531365444577085,0.020656136087484803,0.016989332279731328,0.003666803807753475,0.15016685205784205,41.45246252364601,0.017458524674127784
7161,11,1,10,0,0,0,11,1,10,0.017989240080699395,0.01834083028117036,-0.00035159020047096506,0.02064777327935222,0.016985976693659883,0.003661796585692337,0.15016685205784205,41.46267797576806,0.017671818969519772
7162,13,3,10,1,1,0,12,2,10,0.01804224799686222,0.018338276452650487,-0.0002960284557882685,0.021061158363709996,0.016984299397649845,0.004076858966060151,0.15016685205784205,41.47323593910632,0.01786914706672307
7163,11,1,10,0,0,0,11,1,10,0.01804123711340206,0.018335723335236052,-0.0002944862218339922,0.021069692058346832,0.016984299397649845,0.004085392660696987,0.15016685205784205,41.484084774618914,0.018048235848241754
7164,11,3,8,0,0,0,11,3,8,0.018038205142569045,0.018333681353100855,-0.0002954762105318101,0.021086780210867795,0.01699436814544017,0.004092412065427625,0.15016685205784205,41.49518588050233,0.018210153584673455
7165,10,5,5,0,0,0,10,5,5,0.0180331541218638,0.01833240534521158,-0.0002992512233477816,0.021086780210867795,0.01699940699743032,0.004087373213437474,0.15016685205784205,41.506532279794094,0.01835770247284404
7166,11,3,8,0,0,0,11,3,8,0.01803012486701383,0.018330364101993096,-0.00030023923497926597,0.021061158363709996,0.01700444883835887,0.004056709525351126,0.15016685205784205,41.51808411711449,0.01848772600990671
7167,16,4,12,0,0,0,16,4,12,0.01802608744331859,0.018327303089340385,-0.0003012156460217956,0.02105263157894736,0.017002767892447604,0.004049863686499757,0.15016685205784205,41.529823029614136,0.018602112978688204
7168,12,1,11,0,0,0,12,1,11,0.018025078369905956,0.018324498059022414,-0.00029941968911645703,0.02066450567260939,0.017009493670886073,0.0036550120017233186,0.15016685205784205,41.54172213909584,0.01869998720009132
7169,16,3,13,0,0,0,16,3,13,0.01802205182739128,0.018321184129987202,-0.0002991323025959211,0.02066450567260939,0.016992689191859315,0.0036718164807500765,0.15016685205784205,41.553761960179294,0.018781957707478963
7170,17,0,17,1,0,1,16,0,16,0.01802205182739128,0.018330760351038235,-0.0003087085236469535,0.020672882042967158,0.01707630046392261,0.0035965815790445464,0.15016685205784205,41.56590330922085,0.018846138138400834
7171,18,3,15,0,0,0,18,3,15,0.018019026301063234,0.018326936982034595,-0.0003079106809713607,0.020681265206812644,0.01697759352482479,0.0037036716819878537,0.15016685205784205,41.57814791568329,0.018896266132985656
7172,14,6,8,2,1,1,12,5,7,0.018068919221302306,0.018338802068850454,-0.0002698828475481488,0.02105263157894736,0.01707798617966436,0.003974645399283001,0.15016685205784205,41.590450978987,0.01892799743222711
7173,14,1,13,1,0,1,13,1,12,0.01806790848576383,0.01834938904875099,-0.000281480562987161,0.021061158363709996,0.017171617487417346,0.00388954087629265,0.15016685205784205,41.602766929266814,0.01894123555703815
7174,8,1,7,0,0,0,8,1,7,0.01806689786329567,0.018347603691760257,-0.00028070582846458775,0.021069692058346832,0.016979269496544915,0.004090422561801917,0.15016685205784205,41.61508377268319,0.018939076961975474
7175,17,6,11,0,0,0,17,6,11,0.01806083650190114,0.01834479883260371,-0.0002839623307025717,0.02105263157894736,0.016975917883932094,0.004076713695015267,0.15016685205784205,41.6273581198931,0.01891861663083933
7176,16,2,14,1,0,1,15,2,13,0.018058816951805882,0.018355125123316985,-0.00029630817151110253,0.021069692058346832,0.01707798617966436,0.003991705878682472,0.15016685205784205,41.63957451195461,0.018882454088111105
7177,14,1,13,2,0,2,12,1,11,0.018057807346117293,0.01837959489872468,-0.0003217875526073874,0.021061158363709996,0.017275419545903253,0.0037857388178067428,0.15016685205784205,41.65170201593803,0.018829184067460498
7178,15,5,10,0,0,0,15,5,10,0.018052761010507488,0.01837704189354373,-0.00032428088303624106,0.020689655172413786,0.01727200947493091,0.0034176456974828774,0.15016685205784205,41.6636994764909,0.018757899657796735
7179,12,1,11,0,0,0,12,1,11,0.018051752081819705,0.01837423440689971,-0.000322482325080007,0.02073170731707316,0.017270304944241584,0.003461402372831577,0.15016685205784205,41.675552016546554,0.01867108594868506
7180,13,2,11,0,0,0,13,2,11,0.01804973456272702,0.01837142777793207,-0.0003216932152050496,0.020740138267588443,0.01727371434211825,0.0034664239254701933,0.15016685205784205,41.687208577038966,0.018565458616776744
7181,12,3,9,0,0,0,12,3,9,0.018046709129511677,0.018369132082806883,-0.00032242295329520596,0.02073170731707316,0.017278830963665084,0.0034528763534080777,0.15016685205784205,41.69866451466371,0.0184453922748111
7182,8,2,6,0,0,0,8,2,6,0.018044692737430167,0.018367601938108262,-0.00032290920067809536,0.02073170731707316,0.017278830963665084,0.0034528763534080777,0.15016685205784205,41.70987049209437,0.018306840192392922
7183,13,1,12,1,0,1,12,1,11,0.018043684710351376,0.01837842339778737,-0.00033473868743599464,0.020740138267588443,0.017372421281216067,0.003367716986372376,0.15016685205784205,41.720795465848354,0.018151598296175665
7184,13,0,13,0,0,0,13,0,13,0.018043684710351376,0.018375107558220225,-0.0003314228478688494,0.02075702075702075,0.017362138699812565,0.0033948820572081845,0.15016685205784205,41.731435051286965,0.017982250319326334
7185,15,4,11,1,0,1,14,4,10,0.018039653728008937,0.01838617914382849,-0.0003465254158195527,0.02073170731707316,0.017358713877108193,0.0033729934399649684,0.15016685205784205,41.74175345624118,0.017796017030535995
7186,10,0,10,1,0,1,9,0,9,0.018039653728008937,0.018397502601456815,-0.0003578488734478774,0.02078239608801955,0.017455621301775144,0.0033267747862444075,0.15016685205784205,41.75170639513463,0.017592251623796185
7187,4,2,2,0,0,0,4,2,2,0.018037638912157258,0.018396992105664776,-0.0003593531935075188,0.02078239608801955,0.017460787215152408,0.0033216088728671433,0.15016685205784205,41.76127718334136,0.017373661044194282
7188,11,3,8,0,0,0,11,3,8,0.01803461753210497,0.018394950405770966,-0.0003603328736659951,0.020765472312703575,0.017357001972386585,0.00340847034031699,0.15016685205784205,41.7704320095856,0.017138824006329354
7189,10,1,9,0,0,0,10,1,9,0.018033610630338898,0.018392654035009847,-0.0003590434046709494,0.020773930753564148,0.017365564874198318,0.00340836587936583,0.15016685205784205,41.77916155400497,0.016890183743660178
