t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
18064,19,2,17,1,1,0,18,1,17,0.018967427431863505,0.01796125894608859,0.001006168485774915,0.023625254582484715,0.01861808044603743,0.005007174136447284,0.15043290043290045,44.305733048762505,0.019682506229581332
18065,12,3,9,0,0,0,12,3,9,0.018966166662973877,0.017960365617781315,0.0010058010451925621,0.023615635179153084,0.018612521150592212,0.005003114028560872,0.15043290043290045,44.31794953708232,0.019675660867576984
18066,13,2,11,0,0,0,13,2,11,0.01896532624349175,0.01795927389274169,0.0010060523507500578,0.023615635179153084,0.01860881679769131,0.005006818381461775,0.15043290043290045,44.330112222759034,0.019651320276687756
18067,10,1,9,0,0,0,10,1,9,0.018964906061680255,0.017958380761877397,0.0010065252998028573,0.023615635179153084,0.018610668789808913,0.005004966389344171,0.15043290043290045,44.34219611756166,0.019609838531886054
18068,18,3,15,1,0,1,17,3,14,0.018963645627949225,0.017962417605489837,0.0010012280224593884,0.023615635179153084,0.01871391598646227,0.0049017191926908135,0.15043290043290045,44.35417099705738,0.019550760914902696
18069,12,1,11,0,0,0,12,1,11,0.018963225520602568,0.01796132596685083,0.0010018995537517394,0.023634881825590863,0.018715778994524635,0.004919102831066228,0.15043290043290045,44.36602911754485,0.01947621216106725
18070,18,3,15,1,0,1,17,3,14,0.01896196531023636,0.0179653619865757,0.000996603323660663,0.023634881825590863,0.018802228412256265,0.0048326534133345984,0.15043290043290045,44.377721675320565,0.019382447918398812
18071,11,2,9,0,0,0,11,2,9,0.01896112526304131,0.017964468799717165,0.000996656463324145,0.023634881825590863,0.018802228412256265,0.0048326534133345984,0.15043290043290045,44.38921268551458,0.01927072393618232
18072,14,1,13,0,0,0,14,1,13,0.018960705267354803,0.017963178797704336,0.0009975264696504664,0.023673469387755094,0.018787276341948305,0.004886193045806789,0.15043290043290045,44.400469741929584,0.01914145414385385
18073,12,4,8,0,0,0,12,4,8,0.018959025470653378,0.017962385042392774,0.000996640428260604,0.023654159869494283,0.01878354203935599,0.004870617830138292,0.15043290043290045,44.41147169197811,0.018995776360193152
18074,15,3,12,0,0,0,15,3,12,0.01895776581843953,0.01796119454094567,0.0009965712774938594,0.023663810689514474,0.01877980922098569,0.004884001468528784,0.15043290043290045,44.42218629491743,0.018832773236784662
18075,16,2,14,0,0,0,16,2,14,0.018956926143284245,0.017959805822025613,0.0009971203212586315,0.023654159869494283,0.01877980922098569,0.0048743506485085936,0.15043290043290045,44.43258426598671,0.018652840189419755
18076,10,4,6,0,0,0,10,4,6,0.018955247016098672,0.017959210722510312,0.0009960362935883607,0.023683135973866877,0.01878914405010438,0.004893991923762497,0.15043290043290045,44.44264153580793,0.01845659475813852
18077,8,0,8,0,0,0,8,0,8,0.018955247016098672,0.017958417317834166,0.0009968296982645064,0.023683135973866877,0.018691588785046724,0.004991547188820153,0.15043290043290045,44.45233183721495,0.018243980980927808
18078,9,2,7,0,0,0,9,2,7,0.018954407564048627,0.017957723146246107,0.0009966844178025194,0.023692810457516332,0.018712053349258483,0.0049807571082578495,0.15043290043290045,44.46162492466351,0.01801479045203848
18079,7,2,5,0,0,0,7,2,5,0.01895356818634723,0.017957227342253048,0.0009963408440941818,0.023712183156173336,0.01871764237355635,0.004994540782616987,0.15043290043290045,44.470491580404754,0.01776929049850946
18080,9,2,7,0,0,0,9,2,7,0.01895272888298461,0.017956533262655713,0.0009961956203288977,0.023712183156173336,0.01873069642323403,0.004981486732939307,0.15043290043290045,44.47889950914168,0.017507380596766233
18081,13,1,12,0,0,0,13,1,12,0.018952309259177257,0.017955343536738885,0.000996965722438372,0.023721881390593037,0.01872509960159362,0.004996781788999417,0.15043290043290045,44.48681835458263,0.01722943663545727
18082,14,1,13,0,0,0,14,1,13,0.018951889653950893,0.017954054844889555,0.0009978348090613383,0.02374130167826442,0.01872509960159362,0.005016202076670799,0.15043290043290045,44.494226674910855,0.01693649235075878
18083,10,3,7,0,0,0,10,3,7,0.018950630949745407,0.01795336101051144,0.000997269939233967,0.02374130167826442,0.01874190010966005,0.004999401568604369,0.15043290043290045,44.50110382967869,0.016628842370284086
18084,9,2,7,0,0,0,9,2,7,0.018949791906490748,0.017952667229757704,0.0009971246767330431,0.02377049180327868,0.018751246758428083,0.0050192450448505975,0.15043290043290045,44.5074216442466,0.01630602104049109
18085,12,2,10,0,0,0,12,2,10,0.018948952937530437,0.01795167620740479,0.0009972767301256458,0.023751023751023743,0.018754988028731042,0.004996035722292701,0.15043290043290045,44.51318079483232,0.015970942628419988
18086,12,3,9,0,0,0,12,3,9,0.018947694623370297,0.017950784380830417,0.0009969102425398807,0.02374130167826442,0.018754988028731042,0.004986313649533378,0.15043290043290045,44.51833079464632,0.015619125109222783
18087,11,3,8,0,0,0,11,3,8,0.018946436476316955,0.017949991720483525,0.0009964447558334297,0.023712183156173336,0.01877184223664503,0.004940340919528306,0.15043290043290045,44.5228560566619,0.015254063698281327
18088,12,0,12,0,0,0,12,0,12,0.018946436476316955,0.01794880286121138,0.0009976336151055754,0.023721881390593037,0.018768094239792348,0.004953787150800689,0.15043290043290045,44.52672166947569,0.014874245067453594
18089,12,3,9,1,0,1,11,3,8,0.018945178496337117,0.01795343035801999,0.0009917481383171257,0.023712183156173336,0.018867924528301883,0.004844258627871453,0.15043290043290045,44.529913040319315,0.014481835988590586
18090,11,2,9,1,0,1,10,2,8,0.01894433993581941,0.017958057395143487,0.0009862825406759222,0.023731587561374785,0.018963968459926137,0.004767619101448649,0.15043290043290045,44.53241412458428,0.014076998476581065
18091,8,1,7,0,0,0,8,1,7,0.01894392068339751,0.01795736367800361,0.000986557005393903,0.02374130167826442,0.018960183614409737,0.004781118063854683,0.15043290043290045,44.534219981209624,0.013661066834702492
18092,14,4,10,0,0,0,14,4,10,0.0189422438592609,0.017956372746486256,0.000985871112774643,0.023731587561374785,0.018958291758132104,0.004773295803242681,0.15043290043290045,44.53529945800966,0.01323193036152659
18093,8,3,5,0,0,0,8,3,5,0.018940986435952472,0.01795587732173798,0.0009851091142144934,0.023731587561374785,0.018967754816811417,0.004763832744563368,0.15043290043290045,44.53560522485789,0.012788415399327527
18094,15,3,12,1,1,0,14,2,12,0.01896185503141871,0.017954688413873775,0.0010071666175449356,0.024121013900245288,0.018958291758132104,0.005162722142113184,0.15043290043290045,44.53512973394503,0.01233453801229241
18095,16,3,13,1,0,1,15,3,12,0.018960596473373306,0.017958917940710743,0.0010016785326625623,0.024111156518185524,0.01905426975259377,0.005056886765591753,0.15043290043290045,44.533858174592986,0.011869968734955393
18096,11,1,10,0,0,0,11,1,10,0.01896017699115044,0.017957927142124165,0.0010022498490262766,0.024140752864157112,0.01905236907730673,0.005088383786850382,0.15043290043290045,44.53178463182213,0.01139588228454338
18097,22,6,16,1,0,1,21,6,15,0.0189576604875459,0.017961858633111383,0.0009958018544345172,0.024091465904450788,0.019037177314860956,0.005054288589589832,0.15043290043290045,44.52885085789529,0.0109077925274021
18098,13,4,9,1,1,0,12,3,9,0.01897810218978102,0.017960966891362628,0.001017135298418393,0.0244798041615667,0.01904097298375037,0.005438831177816329,0.15043290043290045,44.525069144987896,0.010412595721160675
18099,15,3,12,0,0,0,15,3,12,0.018976842943401233,0.017959778040089577,0.0010170649033116562,0.024449877750611238,0.01904097298375037,0.005408904766860869,0.15043290043290045,44.52043250194205,0.00990888180625617
18100,15,3,12,0,0,0,15,3,12,0.018975583864118895,0.01795858934618821,0.0010169945179306847,0.02443991853360488,0.019044770166517098,0.005395148367087783,0.15043290043290045,44.51493437873449,0.009397073216960856
18101,22,7,15,0,0,0,22,7,15,0.01897264666209672,0.017957103700067836,0.0010155429620288849,0.024410089503661504,0.019025799382408604,0.0053842901212529,0.15043290043290045,44.508549405625246,0.008875815699040453
18102,11,4,7,0,0,0,11,4,7,0.018970968669157803,0.017956410482661254,0.0010145581864965496,0.024390243902439015,0.01893561889575443,0.005454625006684585,0.15043290043290045,44.50126696755781,0.008346869221262192
18103,15,3,12,0,0,0,15,3,12,0.018969710369223968,0.017955222234476674,0.001014488134747294,0.024390243902439015,0.018939393939393936,0.005450849963045078,0.15043290043290045,44.49306773153895,0.007809827042793539
18104,9,5,4,0,0,0,9,5,4,0.018967613573560298,0.0179548261866949,0.0010127873868653985,0.024390243902439015,0.018950728106922,0.005439515795517016,0.15043290043290045,44.48394722444784,0.00726647078689952
18105,16,1,15,0,0,0,16,1,15,0.018967194270050402,0.017953341163107428,0.001013853106942974,0.024429967426710088,0.018939393939393936,0.005490573487316151,0.15043290043290045,44.473869046039184,0.006714255906780187
18106,17,2,15,1,0,1,16,2,14,0.018966355718643618,0.017957369854554678,0.0010089858640889397,0.024429967426710088,0.01902200975998406,0.0054079576667260265,0.15043290043290045,44.462840301007155,0.006157625728537336
18107,16,2,14,0,0,0,16,2,14,0.01896551724137931,0.017955983857807573,0.0010095333835717368,0.024469820554649257,0.019014435042309603,0.0054553855123396534,0.15043290043290045,44.45086272488899,0.005596504738686523
18108,16,5,11,1,0,1,15,5,10,0.01896342137252735,0.017960407719998458,0.0010030136525288925,0.024469820554649257,0.019115890083632014,0.005353930471017242,0.15043290043290045,44.43790853053694,0.0050285848838265215
18109,15,3,12,1,0,1,14,3,11,0.01896216407355021,0.017964732017352863,0.0009974320561973483,0.02445984508764777,0.019213539074166248,0.005246306013481521,0.15043290043290045,44.423973728665835,0.004456497595068331
18110,19,6,13,1,0,1,18,6,12,0.018959649975692758,0.017968956698121527,0.0009906932775712307,0.02440016266775111,0.01930348258706467,0.0050966800806864394,0.15043290043290045,44.40905638217644,0.003880865293999759
18111,9,3,6,0,0,0,9,3,6,0.01895839317674614,0.017968362453838947,0.0009900307229071918,0.02438033319788703,0.019299641862315954,0.005080691335571076,0.15043290043290045,44.39315776872895,0.003302421130919813
18112,15,1,14,1,0,1,14,1,13,0.018957974280790137,0.017972487379026035,0.0009854869017641016,0.02437043054427294,0.01938369781312127,0.004986732731151671,0.15043290043290045,44.37626883369105,0.0027206466443025806
18113,13,0,13,0,0,0,13,0,13,0.018957974280790137,0.017971199788379615,0.0009867744924105214,0.024390243902439015,0.019377919109609457,0.0050123247928295575,0.15043290043290045,44.358388083499506,0.0021366818887146592
18114,13,1,12,0,0,0,13,1,12,0.01895755540334519,0.017970011406906964,0.0009875439964382275,0.024390243902439015,0.01937406855439642,0.005016175348042596,0.15043290043290045,44.3395191280225,0.0015514415151000613
18115,21,7,14,0,0,0,21,7,14,0.018954623779437105,0.01796862516048335,0.0009859986189537547,0.024340770791075043,0.019358681624143746,0.004982089166931297,0.15043290043290045,44.31967428317578,0.000966175393690472
18116,8,4,4,0,0,0,8,4,4,0.01895294897282969,0.017968229129359126,0.0009847198434705627,0.024321037697608423,0.019368295589988076,0.004952742107620346,0.15043290043290045,44.298848342196514,0.0003797062202694806
18117,11,5,6,0,0,0,11,5,6,0.018950855880728878,0.0179676351154039,0.000983220765324977,0.024291497975708492,0.01937406855439642,0.004917429421312073,0.15043290043290045,44.27798785179235,0.0003580871592086105
18118,13,3,10,0,0,0,13,3,10,0.01894960024736075,0.01796664517941852,0.0009829550679422289,0.024291497975708492,0.019366372032972486,0.004925125942736006,0.15043290043290045,44.25811556640504,0.0009433457655053569
18119,13,1,12,1,0,1,12,1,11,0.018949181739879414,0.01797096658678346,0.0009782151530959536,0.024291497975708492,0.019461821070400155,0.004829676905308337,0.15043290043290045,44.23928175344869,0.0015326444429272662
18120,12,5,7,0,0,0,12,5,7,0.018947089479727938,0.01797027357565474,0.0009768159040731972,0.0242522231204527,0.01945988880063542,0.004792334319817279,0.15043290043290045,44.221452995323126,0.0021177922821298896
18121,12,0,12,0,0,0,12,0,12,0.018947089479727938,0.01796908568091928,0.0009780037988086597,0.02426202992317023,0.019456025411951555,0.004806004511218674,0.15043290043290045,44.20464311384188,0.002702718125837095
18122,14,0,14,1,0,1,13,0,13,0.018947089479727938,0.017973208187366425,0.0009738812923615128,0.024281667341157418,0.019547529271680887,0.004734138069476531,0.15043290043290045,44.188833427674666,0.0032839708270230587
18123,12,2,10,0,0,0,12,2,10,0.018946252705030253,0.017972218244307604,0.0009740344607226496,0.024301336573511533,0.01955140928940055,0.004749927284110982,0.15043290043290045,44.174006977726535,0.0038612685418524216
18124,13,3,10,0,0,0,13,3,10,0.018944997681556226,0.017971228410292563,0.0009737692712636636,0.024301336573511533,0.019566944775526417,0.0047343917979851165,0.15043290043290045,44.16019729307952,0.00443884705892217
18125,15,2,13,0,0,0,15,2,13,0.018944161091607604,0.017969941789063835,0.0009742193025437697,0.024291497975708492,0.019553349875930517,0.004738148099777975,0.15043290043290045,44.147353751371675,0.005008480454824299
18126,16,0,16,0,0,0,16,0,16,0.018944161091607604,0.017968358508125132,0.000975802583482472,0.024301336573511533,0.019539773854393965,0.004761562719117568,0.15043290043290045,44.13549122066009,0.0055757976125215885
18127,12,5,7,0,0,0,12,5,7,0.018942069939950547,0.0179676659104425,0.0009744040295080469,0.024291497975708492,0.019454094292803967,0.004837403682904525,0.15043290043290045,44.12460025630883,0.006138118707599764
18128,12,2,10,1,0,1,11,2,9,0.01894123360854784,0.017972182761240872,0.0009690508473069667,0.024301336573511533,0.019547529271680887,0.004753807301830646,0.15043290043290045,44.11465578942324,0.006693571024714243
18129,13,4,9,0,0,0,13,4,9,0.018939561167277384,0.017971292182157546,0.0009682689851198377,0.02426202992317023,0.01955140928940055,0.004710620633769678,0.15043290043290045,44.10564669958677,0.007243023474537241
18130,12,3,9,0,0,0,12,3,9,0.018938307030129126,0.017970401691331923,0.0009679053387972036,0.0242522231204527,0.01945023320432668,0.004801989916126018,0.15043290043290045,44.09755665850618,0.007785576389235772
18131,14,3,11,0,0,0,14,3,11,0.018937053059062417,0.01796931343349317,0.0009677396255692479,0.024242424242424232,0.019349077197856713,0.004893347044567519,0.15043290043290045,44.09039239376697,0.00832295176175519
18132,8,1,7,0,0,0,8,1,7,0.018936635105608158,0.01796862097440132,0.0009680141312068367,0.024281667341157418,0.019352917824533543,0.004928749516623875,0.15043290043290045,44.084149388435556,0.008853701948003782
18133,16,4,12,0,0,0,16,4,12,0.01893496347626509,0.017967434025828188,0.0009675294504369013,0.024271844660194167,0.01934715745609683,0.004924687204097337,0.15043290043290045,44.07880321888812,0.009375582354831867
18134,9,4,5,0,0,0,9,4,5,0.018933292142021756,0.017966939510202732,0.0009663526318190244,0.02426202992317023,0.01916774257622405,0.0050942873469461795,0.15043290043290045,44.07435046408159,0.009890141348385175
18135,17,4,13,0,0,0,17,4,13,0.018931621102800028,0.01796565389696169,0.0009659672058383376,0.024232633279483027,0.019160131043383297,0.00507250223609973,0.15043290043290045,44.07075484207258,0.010393947248866612
18136,17,5,12,0,0,0,17,5,12,0.018929532718527996,0.017964467340334193,0.0009650653781938037,0.0241837968561064,0.019150625124032542,0.005033171732073859,0.15043290043290045,44.0680032916688,0.010888766291656665
18137,21,4,17,0,0,0,21,4,17,0.018927862342819325,0.017962786653385358,0.0009650756894339675,0.02415458937198067,0.019129745267122605,0.005024844104858064,0.15043290043290045,44.0660773631682,0.011373723816464096
18138,10,2,8,1,1,0,9,1,8,0.01894908673784523,0.017961995850690908,0.0009870908871543217,0.024174053182916995,0.019131641554321965,0.00504241162859503,0.15043290043290045,44.06496421646465,0.011848970629150557
18139,14,3,11,0,0,0,14,3,11,0.018947832800264696,0.017960908610670893,0.0009869241895938026,0.024164317358034627,0.019127849355797817,0.00503646800223681,0.15043290043290045,44.06463053683742,0.012312250294059936
18140,13,8,5,1,1,0,12,7,5,0.018966543898727477,0.01796041445417178,0.0010061294445556958,0.02450783447167536,0.019127849355797817,0.005379985115877544,0.15043290043290045,44.06507506178855,0.012766177051164476
18141,11,3,8,0,0,0,11,3,8,0.018965289110395626,0.01795962386032871,0.001005665250066918,0.024497991967871478,0.019127849355797817,0.0053701426120736605,0.15043290043290045,44.066267726992756,0.013207740334323844
18142,15,2,13,0,0,0,15,2,13,0.018964452677075062,0.017958339293770702,0.00100611338330436,0.024497991967871478,0.019120269467010103,0.005377722500861375,0.15043290043290045,44.06817925824212,0.013636676892400017
18143,12,4,8,0,0,0,12,4,8,0.01896278003175163,0.017957548882604726,0.0010052311491469054,0.024468511833132763,0.01912595382023585,0.005342558012896913,0.15043290043290045,44.07081573894318,0.014055933160049407
18144,15,2,13,0,0,0,15,2,13,0.01896194381972924,0.01795626461284555,0.0010056792068836896,0.024067388688327307,0.019116481774960378,0.004950906913366929,0.15043290043290045,44.07415798557645,0.014462853073947091
18145,10,2,8,0,0,0,10,2,8,0.01896110768145339,0.01795547438429336,0.0010056332971600315,0.024067388688327307,0.019112695583283816,0.004954693105043491,0.15043290043290045,44.07815896747308,0.014854550025018108
18146,10,1,9,0,0,0,10,1,9,0.01896068963996737,0.017954585460306285,0.0010061041796610853,0.02405773857257417,0.019015549173021687,0.005042189399552484,0.15043290043290045,44.082798188807,0.015233181294720934
18147,11,1,10,0,0,0,11,1,10,0.018960271616914326,0.017953597870210447,0.0010066737467038789,0.024067388688327307,0.01900613739853494,0.0050612512897923664,0.15043290043290045,44.08806454984601,0.015599328549607881
18148,18,5,13,2,0,2,16,5,11,0.018958181778101095,0.017963314358001265,0.00099486742009983,0.02405773857257417,0.01919841662543295,0.004859321947141219,0.15043290043290045,44.09391128231169,0.01594941157583001
18149,13,2,11,0,0,0,13,2,11,0.018957345971563982,0.01796222762421216,0.000995118347351824,0.02405773857257417,0.019192718638702016,0.004865019933872155,0.15043290043290045,44.1003580940142,0.016289316930553223
18150,13,3,10,1,0,1,12,3,9,0.018956092399929465,0.017966739259552562,0.000989353140376903,0.02403846153846153,0.019285926218969435,0.004752535319492095,0.15043290043290045,44.10737164271503,0.016613877839207765
18151,10,1,9,0,0,0,10,1,9,0.01895567457955873,0.017965850037119525,0.000989824542439205,0.024086712163789634,0.019285926218969435,0.0048007859448202,0.15043290043290045,44.11491544990242,0.016922557772722842
18152,6,1,5,0,0,0,6,1,5,0.018955256777606348,0.01796535606268903,0.0009899007149173182,0.024096385542168666,0.01919461759176808,0.004901767950400586,0.15043290043290045,44.1229451707046,0.01721439336161281
18153,14,4,10,0,0,0,14,4,10,0.01895358575395601,0.017964368195315078,0.0009892175586409327,0.024067388688327307,0.019204117996436346,0.004863270691890961,0.15043290043290045,44.13144558301568,0.017491857277005095
18154,12,3,9,0,0,0,12,3,9,0.018952332679551313,0.017963479207561486,0.000988853471989827,0.02405773857257417,0.01910323666237751,0.004954501910196661,0.15043290043290045,44.14036868904403,0.017751703885553936
18155,9,2,7,0,0,0,9,2,7,0.018951497388659953,0.017962787833468958,0.0009887095551909947,0.024067388688327307,0.019107019107019105,0.004960369581308202,0.15043290043290045,44.14970459081265,0.017997260457339775
18156,14,3,11,0,0,0,14,3,11,0.018950244590366226,0.01796170149598377,0.0009885430943824547,0.02403846153846153,0.019110803049806908,0.004927658488654622,0.15043290043290045,44.15941861779638,0.018226046564155766
18157,14,3,11,0,0,0,14,3,11,0.018948991957695272,0.017960615289887738,0.0009883766678075341,0.024009603841536605,0.019110803049806908,0.0048988007917296975,0.15043290043290045,44.169492399241584,0.01843939584397468
18158,16,3,13,0,0,0,16,3,13,0.01894773949061426,0.01795933176113594,0.0009884077294783182,0.023990403838464604,0.019114588491631175,0.004875815346833429,0.15043290043290045,44.179901655165644,0.01863659867752434
18159,11,3,8,0,0,0,11,3,8,0.01894648718909035,0.017958541988467396,0.0009879452006229528,0.023990403838464604,0.019124058660325006,0.004866345178139598,0.15043290043290045,44.1906111464157,0.018816490107329248
18160,17,6,11,0,0,0,17,6,11,0.01894398308258255,0.017957456164458856,0.0009865269181236931,0.023990403838464604,0.019116481774960378,0.0048739220635042255,0.15043290043290045,44.2016070610164,0.018980916061136905
18161,16,5,11,0,0,0,16,5,11,0.018941896832738645,0.017956370471746336,0.0009855263609923094,0.023961661341853027,0.019108910891089105,0.004852750450763922,0.15043290043290045,44.21284857100868,0.019127250760294402
18162,18,3,15,0,0,0,18,3,15,0.018940645303380684,0.017954890193233528,0.0009857551101471566,0.023952095808383225,0.019116481774960378,0.004835614033422846,0.15043290043290045,44.22428242020232,0.01925423078399139
18163,11,2,9,0,0,0,11,2,9,0.018939811042350298,0.01795400214326931,0.000985808899080988,0.023961661341853027,0.01911837543338286,0.004843285908470166,0.15043290043290045,44.23591837124026,0.01936759096578723
18164,17,4,13,0,0,0,17,4,13,0.018938142740745633,0.017952719559507193,0.00098542318123844,0.023952095808383225,0.01911837543338286,0.004833720375000364,0.15043290043290045,44.247712667655215,0.019462291584908965
18165,15,2,13,1,0,1,14,2,12,0.01893730870015194,0.01795693193619465,0.0009803767639572913,0.02358113509192645,0.019204117996436346,0.004377017095490102,0.15043290043290045,44.25964170441898,0.019540124944666747
18166,9,1,8,0,0,0,9,1,8,0.018936891707403005,0.017956142616168222,0.0009807490912347831,0.023609443777510997,0.019107019107019105,0.004502424670491893,0.15043290043290045,44.27166374005449,0.01959935232555992
18167,11,5,6,0,0,0,11,5,6,0.018934807019088926,0.017955550671684844,0.0009792563474040825,0.02358113509192645,0.019124058660325006,0.004457076431601443,0.15043290043290045,44.2837538207643,0.019641481155578115
18168,13,1,12,0,0,0,13,1,12,0.01893439013650374,0.017954366899795075,0.0009800232367086666,0.023618895116092865,0.019120269467010103,0.004498625649082762,0.15043290043290045,44.295866622494735,0.019664592402390695
18169,16,3,13,0,0,0,16,3,13,0.018933139598881623,0.017953084656375323,0.0009800549425062997,0.023590563774490196,0.019011783344885628,0.004578780429604568,0.15043290043290045,44.30798253367285,0.019671046351345513
18170,10,2,8,0,0,0,10,2,8,0.018932305998899286,0.017952295674529495,0.0009800103243697914,0.023609443777510997,0.019017432646592707,0.00459201113091829,0.15043290043290045,44.320075941297524,0.019660281362347664
18171,14,2,12,2,0,2,12,2,10,0.018931472472318224,0.017962098324636088,0.0009693741476821359,0.023599999999999993,0.019213627810240663,0.004386372189759329,0.15043290043290045,44.33212380483238,0.019632542758192966
18172,16,4,12,0,0,0,16,4,12,0.01892980563932117,0.017960914413771133,0.0009688912255500365,0.02357171394326807,0.019017432646592707,0.004554281296675362,0.15043290043290045,44.34409431521396,0.01958703924320308
18173,14,3,11,0,0,0,14,3,11,0.018928555707179644,0.017959829299237118,0.0009687264079425266,0.023543495610534707,0.0190136660724896,0.004529829538045108,0.15043290043290045,44.355957783429155,0.01952400065212706
18174,17,3,14,0,0,0,17,3,14,0.018927305940092877,0.017958448433990346,0.0009688575061025315,0.023543495610534707,0.01900613739853494,0.004537358211999767,0.15043290043290045,44.36766529713232,0.019441693981981385
18175,11,0,11,0,0,0,11,0,11,0.018927305940092877,0.017957363617392832,0.0009699423227000452,0.023562300319488808,0.019004256161536174,0.004558044157952634,0.15043290043290045,44.379205527316486,0.019343658476551926
18176,17,5,12,0,0,0,17,5,12,0.018925223361647814,0.017956180330569435,0.0009690430310783787,0.023543495610534707,0.01900237529691211,0.004541120313622596,0.15043290043290045,44.39053725490143,0.019227200785845697
18177,13,3,10,0,0,0,13,3,10,0.018923974034547254,0.017955194377333627,0.0009687796572136267,0.02353410450737933,0.01900613739853494,0.004527967108844389,0.15043290043290045,44.40164000098893,0.019094327299741694
18178,13,1,12,0,0,0,13,1,12,0.01892355762883422,0.017954011376364393,0.000969546252469828,0.02315369261477045,0.019004256161536174,0.004149436453234276,0.15043290043290045,44.412475258094204,0.018943468725506854
18179,12,4,8,0,0,0,12,4,8,0.01892189218921892,0.017953222795651695,0.0009686693935672258,0.02313522138013561,0.01899485555995251,0.004140365820183102,0.15043290043290045,44.423017444573,0.018775934053507064
18180,11,2,9,0,0,0,11,2,9,0.018921059579336444,0.017952335725148094,0.0009687238541883497,0.023162939297124593,0.01899109792284866,0.004171841374275932,0.15043290043290045,44.43325103882411,0.018592780385484623
18181,13,2,11,0,0,0,13,2,11,0.018920227042724513,0.01795125164690382,0.0009689753958206926,0.023162939297124593,0.01899485555995251,0.004168083737172083,0.15043290043290045,44.443147713858046,0.01839296086982238
18182,16,3,13,0,0,0,16,3,13,0.01891897837516774,0.017949970632311046,0.0009690077428566937,0.02315369261477045,0.01899109792284866,0.004162594691921789,0.15043290043290045,44.452667013294196,0.018175503279263067
18183,8,3,5,0,0,0,8,3,5,0.01891772987241531,0.0179494779830715,0.0009682518893438102,0.023144453312051068,0.01899861468434593,0.004145838627705137,0.15043290043290045,44.46176380457394,0.017940137425255426
18184,14,3,11,0,0,0,14,3,11,0.018916481534434596,0.017948394249927273,0.0009680872845073234,0.02313522138013561,0.01899297655554456,0.0041422448245910515,0.15043290043290045,44.47042015048369,0.01768955630945007
18185,15,1,14,0,0,0,15,1,14,0.018916065458384656,0.017947015142451003,0.0009690503159336533,0.02313522138013561,0.018981710331191295,0.004153511048944316,0.15043290043290045,44.47863073970096,0.017425117349480757
18186,12,6,6,0,0,0,12,6,6,0.018913569386408622,0.01794642416126536,0.0009671452251432608,0.02307998408276959,0.018886581627608028,0.0041934024551615635,0.15043290043290045,44.486365965248,0.01714477189600479
18187,19,4,15,0,0,0,19,4,15,0.018911905704358533,0.01794494687856704,0.0009669588257914946,0.023061630218687866,0.018785841407949373,0.004275788810738493,0.15043290043290045,44.493580562960915,0.016847281862266278
18188,16,1,15,1,0,1,15,1,14,0.018911489829576692,0.017948957138702475,0.0009625326908742175,0.023070803500397766,0.018776558948512694,0.0042942445518850715,0.15043290043290045,44.50025130253391,0.01653490998558562
18189,10,1,9,0,0,0,10,1,9,0.018911073973084704,0.017948070760721652,0.0009630032123630512,0.023070803500397766,0.018761726078799248,0.004309077421598518,0.15043290043290045,44.50637509664158,0.01620975637733279
18190,13,3,10,0,0,0,13,3,10,0.018909826513335826,0.017947085998968496,0.0009627405143673301,0.02305246422893481,0.018664823227335568,0.004387641001599243,0.15043290043290045,44.511919309106354,0.01586933220860606
18191,8,2,6,0,0,0,8,2,6,0.018908994964930412,0.01794649519378484,0.0009624997711455731,0.02305246422893481,0.018675889328063237,0.004376574900871573,0.15043290043290045,44.51687372473381,0.015515970304491342
18192,18,1,17,1,0,1,17,1,16,0.018908579218152238,0.017950307492278404,0.0009582717258738334,0.023070803500397766,0.018662980152068725,0.004407823348329041,0.15043290043290045,44.52120972261346,0.015148235045900226
18193,13,4,9,0,0,0,13,4,9,0.01890691641384162,0.017949421251851446,0.0009574951619901739,0.02304330552244735,0.01865377023292538,0.004389535289521969,0.15043290043290045,44.524892138892206,0.014765798892154345
18194,10,2,8,1,0,1,9,2,7,0.018906085121350686,0.017954119079748542,0.0009519660416021439,0.023061630218687866,0.01865192933978091,0.004409700878906957,0.15043290043290045,44.52787929519391,0.014368346905044543
18195,9,2,7,0,0,0,9,2,7,0.018905253901956475,0.01795342969199967,0.0009518242099568058,0.023070803500397766,0.018662980152068725,0.004407823348329041,0.15043290043290045,44.530167951302474,0.013959736143309266
18196,6,1,5,0,0,0,6,1,5,0.018904838319667626,0.01795293730459108,0.0009519010150765457,0.023070803500397766,0.018670354637953173,0.004400448862444593,0.15043290043290045,44.531707758935354,0.013535914241513045
18197,6,1,5,0,0,0,6,1,5,0.018904422755649346,0.017952444944190002,0.0009519778114593438,0.023098367184388683,0.01867773495404684,0.0044206322303418435,0.15043290043290045,44.53249766180356,0.01310176204929007
18198,15,1,14,1,0,1,14,1,13,0.018904007209900424,0.017956551069769483,0.0009474561401309409,0.023116779593463522,0.01876913958312753,0.004347640010335992,0.15043290043290045,44.53251369025021,0.012655486194046186
18199,13,0,13,0,0,0,13,0,13,0.018904007209900424,0.017955270864638974,0.00094873634526145,0.02315369261477045,0.01868327402135231,0.004470418593418141,0.15043290043290045,44.53174815765786,0.012198930421266692
