t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
15624,29,9,20,1,0,1,0.01845753335502766,0.017971074247976653,0.00048645910705100853,0.017972536348949915,0.01877804243062095,-0.0008055060816710355,0.15043290043290045,6.391337006901311,0.0011488471153941653,1.0
15625,23,8,15,0,0,0,0.018455611521091198,0.01797011615177924,0.00048549536931195847,0.017965280581348404,0.01877804243062095,-0.0008127618492725468,0.15043290043290045,6.391283612936992,0.0011913055984226766,1.0
15626,23,4,19,1,0,1,0.018454650754193943,0.01797245668591737,0.00048219406827657366,0.01795440790800887,0.01883134865688175,-0.00087694074887288,0.15043290043290045,6.391291226777408,0.0012318742883288096,1.0
15627,23,4,19,1,0,1,0.018453690087323175,0.01797479690398516,0.000478893183338016,0.017950786607503023,0.01877700232635427,-0.0008262157188512476,0.15043290043290045,6.391369009045556,0.0012724523227439838,1.0
15628,24,5,19,1,0,1,0.01845248939437316,0.01797713680604663,0.00047535258832653166,0.017958030669895073,0.01883447817416353,-0.0008764475042684558,0.15043290043290045,6.391496314786451,0.0013102496797875252,1.0
15629,21,6,15,1,0,1,0.018451048769062613,0.017979731938542007,0.00047131683052060655,0.017958030669895073,0.018897201440842337,-0.000939170770947264,0.15043290043290045,6.391685320303252,0.0013482745238749246,1.0
15630,31,4,27,0,0,0,0.018450088477152078,0.017978007141461336,0.00047208133569074176,0.017968907732687257,0.018774922463447054,-0.0008060147307597972,0.15043290043290045,6.391926462879528,0.001384485473313598,1.0
15631,25,6,19,0,0,0,0.018448648226691993,0.017976793593724463,0.0004718546329675298,0.017979797979797978,0.018661055429425772,-0.0006812574496277944,0.15043290043290045,6.392226671792866,0.001420380886761127,1.0
15632,25,5,20,0,0,0,0.018447448189730313,0.01797551635203592,0.00047193183769439137,0.01797616643102403,0.018661055429425772,-0.0006848889984017413,0.15043290043290045,6.392594229792624,0.0014560590349015274,1.0
15633,20,0,20,0,0,0,0.018447448189730313,0.017974239291829182,0.0004732088979011312,0.01799433885968459,0.01865382486438614,-0.000659486004701549,0.15043290043290045,6.39300541613277,0.001488530531170196,1.0
15634,19,5,14,0,0,0,0.018446248308877096,0.01797334545764542,0.00047290285123167616,0.017990701435213256,0.01865382486438614,-0.0006631234291728828,0.15043290043290045,6.393490118235781,0.001522732425272783,1.0
15635,21,5,16,2,0,2,0.018445048584101877,0.017979427727104823,0.0004656208569970531,0.017792155276991507,0.018770764119601328,-0.000978608842609821,0.15043290043290045,6.394030697590681,0.0015542409150809619,1.0
15636,18,5,13,0,0,0,0.01844384901537421,0.01797859758414815,0.00046525143122606166,0.01778855872245805,0.01876868563835677,-0.0009801269158987193,0.15043290043290045,6.394631506192452,0.0015850676627259073,1.0
15637,18,3,15,0,0,0,0.018443129349027768,0.017977639822141407,0.0004654895268863604,0.01779575328614762,0.01877700232635427,-0.0009812490402066505,0.15043290043290045,6.39527807676462,0.0016134476438112721,1.0
15638,26,4,22,1,0,1,0.018442169881257398,0.017979786501132838,0.00046238338012456054,0.01778855872245805,0.018833434886168503,-0.0010448761637104516,0.15043290043290045,6.395950458494074,0.0016388507518577948,1.0
15639,27,7,20,0,0,0,0.018440491052850602,0.017978509591142486,0.0004619814617081164,0.017774187032922637,0.01882509274126571,-0.001050905708343073,0.15043290043290045,6.396666301045462,0.00166473690555971,1.0
15640,33,5,28,0,0,0,0.01843929207682605,0.01797672222182771,0.00046256985499833897,0.01776700989299414,0.018815716657443277,-0.0010487067644491359,0.15043290043290045,6.397437553035996,0.0016905594009548402,1.0
15641,16,4,12,0,0,0,0.01843833300825694,0.01797595631519524,0.00046237669306170223,0.01776342349616471,0.01882509274126571,-0.0010616692451009997,0.15043290043290045,6.398252504065691,0.0017141095499079374,1.0
15642,27,4,23,1,0,1,0.018437374039449218,0.017978038675504213,0.0004593353639450043,0.0177598385469223,0.018873145893292007,-0.001113307346369708,0.15043290043290045,6.399104795906167,0.0017358648616178265,1.0
15643,15,2,13,1,0,1,0.018436894592451014,0.017980758990379497,0.0004561356020715175,0.0177598385469223,0.01893792568802259,-0.0011780871411002924,0.15043290043290045,6.400015370482225,0.0017583364008258646,1.0
15644,22,3,19,0,0,0,0.018436175468705306,0.017979546269377266,0.00045662919932804025,0.01777059773828756,0.018933731938216243,-0.0011631341999286844,0.15043290043290045,6.400956568432798,0.0017770096871748621,1.0
15645,31,7,24,0,0,0,0.018434497731438747,0.017978014645071753,0.000456483086366994,0.0177598385469223,0.018938974415771404,-0.001179135868849105,0.15043290043290045,6.4019276038930615,0.0017943575118253504,1.0
15646,22,3,19,0,0,0,0.018433778794654465,0.01797680229421619,0.00045697650043827545,0.0177598385469223,0.018883597297596633,-0.0011237587506743342,0.15043290043290045,6.402933969799622,0.0018109481225126259,1.0
15647,23,6,17,0,0,0,0.018432341089301963,0.017975717697830493,0.0004566233914714696,0.01776342349616471,0.018875235248533156,-0.001111811752368446,0.15043290043290045,6.403968065059781,0.001825557417427906,1.0
15648,23,7,16,0,0,0,0.018430664049806984,0.017974697020778252,0.0004559670290287324,0.017749092375958044,0.018758300132802126,-0.001009207756844082,0.15043290043290045,6.405026971241025,0.0018386078294718169,1.0
15649,24,7,17,0,0,0,0.018428987315450198,0.017973612678405405,0.00045537463704479336,0.01773121096111223,0.018758300132802126,-0.0010270891716898968,0.15043290043290045,6.406069704570598,0.0018465650210060024,1.0
15650,20,4,16,0,0,0,0.018428029318500804,0.017972592240382092,0.0004554370781187124,0.017720499395892063,0.018758300132802126,-0.0010378007369100627,0.15043290043290045,6.407123864695287,0.0018557689468046124,1.0
15651,16,2,14,0,0,0,0.01842755035737492,0.017971699452155893,0.00045585090521902544,0.017734784361144697,0.018761414577453096,-0.0010266302163083989,0.15043290043290045,6.408192131602578,0.0018639062214602644,1.0
15652,22,4,18,0,0,0,0.018426592509811057,0.017970551711903496,0.0004560407979075608,0.017756255044390636,0.018757262214352904,-0.0010010071699622682,0.15043290043290045,6.409269923613605,0.0018702984889327136,1.0
15653,14,1,13,1,1,0,0.018439347670716654,0.01796972287955496,0.00046962479116169353,0.01797616643102403,0.018765568779407694,-0.0007894023483836637,0.15043290043290045,6.410347865105778,0.0018744967390258163,1.0
15654,35,7,28,2,1,1,0.0184506639640342,0.01797148543231249,0.00047917853172170857,0.01815614282832358,0.018811552506362732,-0.0006554096780391518,0.15043290043290045,6.411440719564829,0.001878731919524538,1.0
